LEAID,total_enrollment,num_schools_reporting,mean_school_absent_rate,weighted_absent_rate
1715450,11.0,1,27.27272727272727,27.272727272727266
1715630,69.0,1,11.594202898550725,11.594202898550725
1715750,8.0,1,25.0,25.0
1715840,61.0,1,8.19672131147541,8.19672131147541
1715900,1032.0,9,19.976012331730285,15.213178294573643
1716020,72.0,3,20.334168755221384,19.444444444444443
1716080,647.0,4,3.555079456378408,2.936630602782071
1716350,72.0,1,2.7777777777777777,2.7777777777777777
1716380,332.0,1,1.5060240963855422,1.5060240963855422
1716410,112.0,1,3.571428571428571,3.5714285714285716
1716590,15.0,1,26.666666666666668,26.666666666666668
1716680,282.0,3,7.733354085030077,7.446808510638298
1716800,217.0,2,3.709677419354839,3.225806451612903
1716830,1215.0,4,2.8939575749749444,2.7160493827160495
1717040,255.0,5,12.015559373806795,12.156862745098039
1717280,2228.0,8,7.612015527835087,6.552962298025134
1717310,55.0,1,12.727272727272727,12.727272727272727
1717340,304.0,1,0.6578947368421052,0.6578947368421052
1717370,79.0,2,12.709137709137709,12.658227848101266
1717550,412.0,2,2.466475095785441,2.4271844660194173
1717580,60.0,2,15.158636897767332,16.666666666666668
1717670,35.0,1,8.571428571428571,8.571428571428571
1717730,124.0,2,14.598639455782314,12.096774193548388
1718060,58.0,1,10.344827586206897,10.344827586206897
1718180,20.0,1,15.0,15.0
1718200,125.0,2,9.605532786885245,9.6
1718240,1054.0,8,8.467308410086478,7.969639468690702
1718270,308.0,4,7.13372885134633,6.818181818181818
1718420,443.0,4,6.8470196083436505,6.320541760722348
1718450,461.0,6,32.05538527873457,32.10412147505423
1718480,150.0,2,5.795479973148355,4.0
1718510,38.0,1,5.263157894736842,5.263157894736842
1718600,209.0,2,5.156765676567656,5.2631578947368425
1718810,527.0,4,7.860285168111377,7.969639468690702
1718870,11.0,1,54.54545454545454,54.54545454545453
1718960,79.0,1,10.126582278481013,10.126582278481013
1718990,3.0,1,66.66666666666666,66.66666666666666
1719080,300.0,1,2.3333333333333335,2.3333333333333335
1719200,314.0,4,9.232172149851444,8.9171974522293
1719320,730.0,2,3.5770321762855444,3.287671232876712
1719500,152.0,2,2.827380952380952,2.6315789473684212
1719530,238.0,3,10.753182435425424,10.504201680672269
1719560,450.0,1,5.333333333333334,5.333333333333334
1719660,157.0,2,6.143917963224894,6.369426751592357
1719830,729.0,4,3.5463458682366875,2.3319615912208507
1719920,45.0,2,28.991596638655462,28.88888888888889
1719970,159.0,4,12.226512226512225,10.062893081761006
1720170,71.0,2,26.742919389978212,25.35211267605634
1720280,770.0,7,8.835453461981897,5.8441558441558445
1720380,258.0,4,11.004141320411039,10.077519379844961
1720430,275.0,4,7.24240832696715,7.636363636363637
1720490,96.0,1,6.25,6.25
1720550,213.0,4,10.105820105820106,7.981220657276995
1720580,1916.0,17,8.131678573612458,7.254697286012526
1720610,2993.0,3,6.907734155457515,4.410290678249249
1720760,1255.0,8,11.189547106677324,8.127490039840637
1720880,227.0,3,8.122878267208163,8.370044052863436
1721000,403.0,5,9.754329393427138,10.421836228287841
1721300,42.0,1,9.523809523809524,9.523809523809524
1721600,114.0,3,7.22943722943723,6.140350877192983
1721840,368.0,1,3.532608695652174,3.532608695652174
1721900,68.0,1,2.941176470588235,2.941176470588235
1722020,126.0,1,7.936507936507936,7.936507936507936
1722080,168.0,2,4.11864406779661,4.166666666666667
1722110,199.0,1,7.035175879396985,7.035175879396985
1722130,65.0,2,11.948529411764707,9.23076923076923
1722150,118.0,2,5.352055352055352,4.237288135593221
1722300,29.0,1,6.896551724137931,6.896551724137931
1722740,932.0,2,3.430747842205874,3.111587982832618
1722830,248.0,1,2.4193548387096775,2.4193548387096775
1722950,262.0,1,0.7633587786259541,0.7633587786259541
1722980,197.0,3,7.012461355725975,6.091370558375634
1723050,190.0,1,7.368421052631578,7.368421052631578
1723070,222.0,1,1.8018018018018018,1.8018018018018018
1723200,90.0,2,8.014276443867619,5.555555555555555
1723250,204.0,3,15.023685991427927,13.235294117647058
1723350,551.0,1,1.8148820326678767,1.8148820326678767
1723460,221.0,4,11.503075124398654,8.597285067873303
1723640,18.0,2,27.922077922077918,27.777777777777775
1723850,33.0,1,18.181818181818183,18.181818181818183
1723880,521.0,1,2.8790786948176583,2.8790786948176583
1723920,75.0,1,5.333333333333334,5.333333333333334
1723970,253.0,2,5.008809463881198,5.138339920948616
1724000,50.0,1,4.0,4.0
1724090,1345.0,4,4.444105721664171,2.899628252788104
1724330,149.0,2,3.6235955056179776,3.3557046979865772
1724390,207.0,2,8.336720178825441,7.246376811594203
1724570,116.0,1,3.4482758620689653,3.4482758620689653
1724600,753.0,7,15.16104618701408,10.358565737051793
1724650,85.0,2,17.721164613661813,17.647058823529413
1724720,371.0,3,4.517014943692657,4.5822102425876015
1724750,51.0,1,9.803921568627452,9.803921568627452
1724780,283.0,3,4.201773835920178,3.8869257950530036
1724900,28.0,1,14.285714285714285,14.285714285714286
1725000,388.0,3,8.72287978627447,4.639175257731959
1725020,495.0,6,9.534382915781467,8.686868686868687
1725050,682.0,4,7.358848574602,7.038123167155425
1725110,13.0,1,38.46153846153847,38.46153846153847
1725290,373.0,5,5.419616683082725,5.898123324396783
1725320,436.0,2,4.894623655913978,4.587155963302752
1725590,38.0,1,7.894736842105263,7.894736842105263
1725650,111.0,1,4.504504504504505,4.504504504504505
1725920,265.0,3,6.601286645954395,6.7924528301886795
1726180,120.0,1,11.666666666666666,11.666666666666666
1726400,1018.0,6,3.6339628717495938,2.5540275049115913
1726430,57.0,1,5.263157894736842,5.263157894736841
1726550,117.0,2,3.7548138639281126,3.4188034188034186
1726610,113.0,1,4.424778761061947,4.424778761061947
1726760,30.0,2,23.333333333333336,23.333333333333332
1726800,149.0,1,3.3557046979865772,3.3557046979865772
1726880,2758.0,2,1.8148353627593532,1.8129079042784626
1726970,121.0,2,12.000634115409003,11.570247933884298
1727300,37.0,1,5.405405405405405,5.405405405405405
1727340,302.0,3,14.970380033790285,13.907284768211921
1727360,283.0,1,12.36749116607774,12.36749116607774
1727390,82.0,3,8.857056824536498,7.317073170731708
1727450,28.0,2,32.5,25.0
1727610,474.0,4,5.658242376992377,5.69620253164557
1727710,1534.0,9,5.333774757503676,3.194263363754889
1727720,37.0,1,10.81081081081081,10.81081081081081
1727740,45.0,1,11.11111111111111,11.11111111111111
1727840,44.0,1,6.8181818181818175,6.818181818181817
1727960,38.0,2,21.11111111111111,21.05263157894737
1728160,40.0,1,17.5,17.5
1728530,759.0,2,1.9690945107946718,1.9762845849802375
1728560,50.0,1,16.0,16.0
1728620,1237.0,8,4.539924978849718,2.8294260307194827
1728810,32.0,1,12.5,12.5
1728890,221.0,2,3.496595075955998,3.167420814479638
1728920,37.0,2,11.212121212121213,10.81081081081081
1729010,25.0,1,12.0,12.0
1729040,74.0,2,6.742424242424242,6.756756756756756
1729220,306.0,1,2.941176470588235,2.941176470588235
1729250,205.0,4,11.67706241219013,7.804878048780488
1729280,931.0,1,2.685284640171858,2.6852846401718584
1729420,93.0,2,11.794634597594818,11.827956989247312
1729670,31.0,1,16.129032258064516,16.129032258064516
1729760,110.0,3,7.966323082602152,8.181818181818182
1729790,385.0,1,2.3376623376623376,2.3376623376623376
1729890,73.0,1,5.47945205479452,5.47945205479452
1730160,60.0,1,5.0,5.0
1730220,77.0,2,8.020833333333334,7.792207792207792
1730270,6129.0,13,1.7885685368243551,1.354217653777125
1730330,471.0,1,1.48619957537155,1.4861995753715498
1730420,773.0,9,9.893894731741089,9.573091849935317
1730450,1738.0,5,4.509798911736623,4.660529344073648
1730480,21.0,1,19.047619047619047,19.047619047619047
1730510,35.0,1,17.142857142857142,17.142857142857142
1730540,23.0,1,13.043478260869565,13.043478260869565
1730600,73.0,1,2.73972602739726,2.73972602739726
1730630,176.0,3,7.037186276767212,5.681818181818182
1730660,74.0,4,33.25778388278388,32.432432432432435
1730750,154.0,3,14.305753723327507,14.285714285714286
1730780,44.0,2,19.172113289760347,18.18181818181818
1730810,511.0,5,7.082679374730548,6.8493150684931505
1730840,37.0,1,13.513513513513514,13.513513513513514
1730870,25.0,2,28.205128205128204,28.0
1730900,68.0,1,30.88235294117647,30.88235294117647
1730930,46.0,1,8.695652173913043,8.695652173913043
1731050,16.0,1,12.5,12.5
1731080,528.0,7,7.7647108833092355,6.4393939393939394
1731110,624.0,1,0.641025641025641,0.641025641025641
1731140,25.0,1,28.000000000000004,28.000000000000004
1731230,4039.0,23,9.332068005663658,7.749442931418668
1731270,98.0,1,3.061224489795918,3.061224489795918
1731500,76.0,3,16.25,13.157894736842104
1731560,13.0,1,15.384615384615385,15.384615384615385
1731620,56.0,1,8.928571428571429,8.928571428571429
1731710,62.0,1,6.451612903225806,6.451612903225806
1731740,2462.0,15,4.093208371639753,3.2087733549959383
1731770,157.0,1,1.910828025477707,1.910828025477707
1731860,38.0,1,15.789473684210526,15.789473684210526
1732220,150.0,1,6.666666666666667,6.666666666666667
1732280,73.0,1,15.068493150684931,15.068493150684931
1732370,110.0,2,12.941677309493402,10.909090909090908
1732580,581.0,1,1.2048192771084338,1.2048192771084338
1732670,59.0,1,6.779661016949152,6.779661016949152
1732700,131.0,1,9.16030534351145,9.16030534351145
1732830,95.0,3,15.565915565915567,13.68421052631579
1732910,92.0,2,15.037593984962406,15.217391304347826
1732960,51.0,1,5.88235294117647,5.882352941176471
1732970,98.0,2,6.122448979591836,6.122448979591836
1733000,1153.0,6,5.92835611205117,4.336513443191674
1733030,30.0,1,13.333333333333334,13.333333333333334
1733090,57.0,2,27.777777777777775,24.56140350877193
1733210,513.0,5,9.533959939969925,9.161793372319687
1733270,218.0,1,5.045871559633028,5.045871559633028
1733300,73.0,2,22.264150943396224,23.28767123287671
1733420,964.0,3,4.233812072046725,4.149377593360996
1733690,164.0,3,7.512216773014116,7.926829268292683
1733720,231.0,1,2.1645021645021645,2.1645021645021645
1733750,12.0,1,16.666666666666664,16.666666666666664
1734020,231.0,1,3.0303030303030303,3.0303030303030303
1734100,248.0,3,13.8848533763788,13.709677419354838
1734230,244.0,4,10.195049670879607,9.01639344262295
1734260,59.0,2,13.657407407407407,13.559322033898304
1734290,128.0,1,5.46875,5.46875
1734350,33.0,1,12.121212121212121,12.121212121212121
1734380,101.0,1,13.861386138613863,13.861386138613863
1734410,1095.0,8,6.175586339326462,4.931506849315069
1734470,17.0,1,41.17647058823529,41.17647058823529
1734510,7847.0,40,17.748137204200432,17.00012743723716
1734590,55.0,1,18.181818181818183,18.181818181818183
1734740,730.0,11,5.626439491177352,5.47945205479452
1734870,26.0,1,15.384615384615385,15.384615384615385
1734990,1064.0,7,4.884004180723705,4.2293233082706765
1735010,241.0,2,4.043062200956937,4.564315352697094
1735160,48.0,1,6.25,6.25
1735190,146.0,1,19.17808219178082,19.17808219178082
1735220,32.0,1,12.5,12.5
1735310,10.0,1,20.0,20.0
1735340,84.0,1,8.333333333333332,8.333333333333332
1735370,192.0,2,7.916666666666666,7.8125
1735460,419.0,3,5.153263556095971,4.77326968973747
1735970,33.0,1,9.090909090909092,9.090909090909092
1736090,59.0,1,3.389830508474576,3.389830508474576
1736180,24.0,1,12.5,12.5
1736210,30.0,1,10.0,10.0
1736300,208.0,4,11.328824500867512,10.576923076923077
1736360,76.0,1,5.263157894736842,5.263157894736842
1736450,86.0,2,7.17948717948718,6.976744186046512
1736480,50.0,1,10.0,10.0
1736610,53.0,1,11.320754716981133,11.320754716981131
1736640,24.0,1,8.333333333333332,8.333333333333332
1736720,42.0,2,31.009615384615387,30.952380952380953
1736780,61.0,1,4.918032786885246,4.918032786885246
1736900,226.0,2,11.23231838887557,11.946902654867257
1737080,4093.0,25,8.529293579469252,5.814805765941852
1737170,1400.0,6,4.926543157543511,3.2142857142857144
1737490,54.0,1,20.37037037037037,20.37037037037037
1737590,136.0,2,11.232558139534884,11.029411764705882
1737650,64.0,2,17.41496598639456,12.5
1737680,168.0,2,6.273338312173264,5.9523809523809526
1737830,20.0,1,20.0,20.0
1738100,279.0,1,2.5089605734767026,2.5089605734767026
1738130,101.0,3,9.008771929824562,7.920792079207921
1738460,337.0,2,3.5340926821657046,3.5608308605341246
1738490,39.0,1,10.256410256410255,10.256410256410255
1738550,3.0,1,66.66666666666666,66.66666666666666
1738700,477.0,4,4.026198143137533,3.5639412997903563
1738940,34.0,1,8.823529411764707,8.823529411764707
1738970,2018.0,4,3.781622022196995,2.527254707631318
1739090,12.0,1,16.666666666666664,16.666666666666664
1739420,66.0,2,9.25,7.575757575757576
1739510,209.0,3,6.007859862633507,5.2631578947368425
1739600,11.0,1,18.181818181818183,18.181818181818183
1739630,63.0,2,15.521064301552109,17.460317460317462
1739870,439.0,1,1.366742596810934,1.366742596810934
1739930,125.0,1,5.6000000000000005,5.6000000000000005
1739960,1155.0,8,5.865215800609781,4.761904761904762
1740070,3345.0,16,4.9690342296436825,4.932735426008969
1740080,31.0,1,12.903225806451612,12.903225806451612
1740140,260.0,3,16.146825396825395,16.153846153846153
1740260,56.0,1,16.071428571428573,16.071428571428573
1740290,58.0,1,12.068965517241379,12.068965517241379
1740320,49.0,1,8.16326530612245,8.16326530612245
1740350,310.0,6,7.888539313144807,6.129032258064516
1740440,313.0,1,1.9169329073482428,1.9169329073482428
1740470,201.0,4,16.721476388964074,15.422885572139304
1740480,42.0,1,9.523809523809524,9.523809523809524
1740500,80.0,2,11.128526645768025,10.0
1740650,21.0,1,28.57142857142857,28.571428571428573
1740800,446.0,1,3.811659192825112,3.811659192825112
1740980,216.0,1,4.166666666666666,4.166666666666666
1741040,29.0,1,6.896551724137931,6.896551724137931
1741070,75.0,2,13.863636363636363,13.333333333333334
1741190,255.0,2,2.790739411342426,2.3529411764705883
1741250,2367.0,14,14.937582080246042,7.858048162230672
1741280,37.0,1,5.405405405405405,5.405405405405405
1741360,42.0,2,14.874141876430205,14.285714285714286
1741520,77.0,1,2.5974025974025974,2.5974025974025974
1741550,369.0,4,8.247272250809987,5.9620596205962055
1741580,443.0,4,15.167407239971528,14.67268623024831
1741690,1368.0,11,6.300353007027696,4.02046783625731
1741750,40.0,2,19.333333333333336,17.5
1741980,91.0,1,10.989010989010989,10.989010989010989
1742180,949.0,5,4.488272935772246,3.1612223393045307
1742210,616.0,7,9.261255285442022,9.415584415584416
1742240,145.0,2,29.02793723689246,28.96551724137931
1742300,179.0,2,6.630463931348887,5.58659217877095
1742310,540.0,5,5.80987710911913,4.2592592592592595
1742510,29.0,1,34.48275862068966,34.48275862068966
1742790,31.0,1,9.67741935483871,9.67741935483871
1742990,69.0,3,28.093787863902804,27.536231884057973
1743050,148.0,3,22.651795571140983,20.945945945945947
1743110,627.0,4,3.5360813913350952,3.349282296650718
1743330,1240.0,10,4.980863394780405,3.306451612903226
1743800,137.0,3,14.162291609100118,14.598540145985401
1743860,466.0,4,6.396752613857877,4.935622317596566
1743890,769.0,2,3.53017353017353,3.3810143042912872
1743960,589.0,4,3.1672520517457228,2.8862478777589136
1743962,90.0,2,10.801393728222996,11.11111111111111
1800014,189.0,1,4.761904761904762,4.761904761904762
1800027,179.0,1,2.793296089385475,2.793296089385475
1800028,86.0,1,17.441860465116278,17.441860465116278
1800033,73.0,1,2.73972602739726,2.73972602739726
1800051,246.0,1,3.6585365853658534,3.6585365853658534
1800056,170.0,1,2.3529411764705883,2.3529411764705883
1800064,246.0,1,6.910569105691057,6.910569105691057
1800081,306.0,1,1.3071895424836601,1.3071895424836601
1800093,1547.0,1,0.5171299288946347,0.5171299288946347
1800098,1795.0,1,0.8356545961002786,0.8356545961002786
1800112,473.0,1,10.782241014799155,10.782241014799155
1800116,461.0,1,11.062906724511931,11.062906724511931
1800118,49.0,1,4.081632653061225,4.081632653061225
1800119,366.0,1,2.73224043715847,2.73224043715847
1800120,165.0,3,15.225026545781262,12.121212121212121
1800126,339.0,1,10.619469026548673,10.619469026548673
1800127,265.0,1,5.660377358490567,5.660377358490567
1800134,365.0,1,1.36986301369863,1.36986301369863
1800135,563.0,1,0.3552397868561279,0.3552397868561279
1800141,134.0,1,1.4925373134328357,1.4925373134328357
1800142,474.0,1,9.071729957805907,9.071729957805907
1800147,124.0,1,20.967741935483872,20.967741935483872
1800150,1406.0,8,9.942433221366844,7.183499288762446
1800159,525.0,1,2.2857142857142856,2.2857142857142856
1800165,121.0,1,6.6115702479338845,6.6115702479338845
1800169,352.0,1,9.090909090909092,9.090909090909092
1800170,112.0,1,5.357142857142857,5.357142857142857
1800171,49.0,1,12.244897959183673,12.244897959183673
1800177,124.0,1,9.67741935483871,9.67741935483871
1800179,474.0,1,0.6329113924050633,0.6329113924050633
1800182,275.0,1,5.090909090909091,5.090909090909091
1800185,166.0,1,6.024096385542169,6.024096385542169
1800188,51.0,1,5.88235294117647,5.882352941176471
1800190,397.0,1,4.282115869017632,4.282115869017632
1800270,28.0,1,7.142857142857142,7.142857142857143
1800360,986.0,11,9.76465937935062,6.592292089249493
1800390,48.0,1,6.25,6.25
1800420,50.0,1,6.0,6.0
1800450,485.0,3,2.3148396852399,2.4742268041237114
1800480,36.0,1,11.11111111111111,11.11111111111111
1800600,62.0,1,9.67741935483871,9.67741935483871
1800630,1169.0,13,12.813940354058257,7.7844311377245505
1800840,209.0,1,0.9569377990430622,0.9569377990430622
1800900,70.0,1,10.0,10.0
1801020,287.0,2,3.2112574418185096,2.4390243902439024
1801200,463.0,2,3.740694789081886,2.8077753779697625
1801290,36.0,1,8.333333333333332,8.333333333333332
1801440,123.0,3,9.797551789077213,10.56910569105691
1801590,204.0,2,6.291172595520422,6.372549019607843
1801740,127.0,2,14.889336016096578,14.960629921259843
1801890,346.0,4,4.107112452551522,3.468208092485549
1801920,116.0,2,9.374021909233177,9.482758620689655
1802280,179.0,3,16.8986568986569,8.379888268156424
1802400,77.0,1,2.5974025974025974,2.5974025974025974
1802440,150.0,2,5.183946488294314,4.666666666666667
1802460,272.0,4,9.500476167019688,8.823529411764707
1802490,806.0,4,4.597493198270217,2.4813895781637716
1802550,47.0,1,19.148936170212767,19.148936170212767
1802610,137.0,2,3.077268643306379,2.9197080291970803
1802640,1022.0,6,6.9139205428501525,4.6966731898238745
1802660,89.0,2,8.557692307692308,6.741573033707865
1802800,502.0,2,3.1494187154564512,2.7888446215139444
1802830,46.0,1,4.3478260869565215,4.3478260869565215
1802850,1068.0,10,9.423042046601172,9.176029962546817
1802880,586.0,2,1.0107033639143732,0.8532423208191128
1802970,216.0,2,7.801228960726689,5.555555555555555
1803000,159.0,2,7.91005291005291,6.289308176100629
1803030,29.0,1,6.896551724137931,6.896551724137931
1803270,2621.0,16,7.582111161155883,5.684853109500191
1803450,1396.0,18,16.742317687096207,8.667621776504298
1803480,148.0,1,3.3783783783783785,3.3783783783783785
1803570,106.0,2,6.713211600429645,6.60377358490566
1803630,3831.0,40,10.983816614555995,9.031584442704254
1803660,93.0,1,3.225806451612903,3.225806451612903
1803690,533.0,7,14.916582448005139,9.00562851782364
1803750,639.0,4,3.271658896658897,3.1298904538341157
1803780,34.0,1,55.88235294117647,55.88235294117647
1803810,23.0,1,30.434782608695656,30.434782608695656
1803840,125.0,3,11.07716049382716,10.4
1803870,678.0,3,4.348242524801342,3.392330383480826
1803930,404.0,5,7.356060207106141,4.455445544554456
1803940,1452.0,10,8.006142380846423,4.545454545454546
1803990,96.0,2,6.166982922201138,6.25
1804050,16.0,1,25.0,25.0
1804080,97.0,2,5.202702702702703,5.154639175257732
1804110,235.0,3,5.6746596220280425,3.8297872340425534
1804320,1837.0,12,3.5656640351599784,2.721829069134458
1804470,220.0,2,6.784524250277675,5.909090909090909
1804590,113.0,1,7.964601769911504,7.964601769911504
1804620,159.0,2,4.072031148604802,3.7735849056603774
1804710,285.0,3,6.539408678627694,3.8596491228070176
1804770,5945.0,40,10.40249684414059,7.804878048780488
1805190,452.0,4,11.134232374323739,7.300884955752212
1805280,101.0,1,1.9801980198019802,1.9801980198019802
1805370,1003.0,10,16.568378136791324,13.060817547357926
1805400,930.0,11,10.006503887004955,9.78494623655914
1805450,521.0,1,1.5355086372360844,1.5355086372360844
1805460,51.0,1,9.803921568627452,9.803921568627452
1805580,404.0,2,4.787506400409626,3.712871287128713
1805670,2205.0,13,7.130893493343394,5.941043083900227
1805790,299.0,5,17.77748917748918,14.046822742474916
1806030,539.0,7,16.454637395902655,15.398886827458256
1806090,54.0,1,5.555555555555555,5.555555555555555
1806120,262.0,3,13.421717171717171,8.01526717557252
1806240,63.0,1,6.349206349206349,6.349206349206349
1806390,746.0,7,8.783755529659985,6.166219839142091
1806480,36.0,1,5.555555555555555,5.555555555555555
1806510,523.0,7,16.787609407044297,10.898661567877628
1806570,1058.0,8,7.201227896776609,4.44234404536862
1806600,389.0,4,5.413601338865451,4.113110539845758
1806630,13.0,1,15.384615384615385,15.384615384615385
1806840,166.0,2,7.215447154471544,7.228915662650603
1806870,19.0,1,10.526315789473683,10.526315789473683
1806900,80.0,1,2.5,2.5
1807140,431.0,6,10.730493937193282,9.048723897911833
1807290,71.0,1,7.042253521126761,7.042253521126761
1807320,864.0,6,3.580812214586754,2.5462962962962963
1807410,849.0,4,2.878169340782589,2.1201413427561833
1807440,88.0,2,11.287758346581874,11.363636363636363
1807470,39.0,1,5.128205128205128,5.128205128205128
1807650,502.0,4,6.83793689058153,5.179282868525896
1807680,190.0,4,9.17680865449628,8.947368421052632
1807770,178.0,2,7.2275458827350985,5.617977528089888
1807860,501.0,3,3.91370111893688,1.996007984031936
1807900,83.0,1,3.614457831325301,3.6144578313253004
1808220,75.0,1,2.666666666666667,2.666666666666667
1808280,98.0,1,4.081632653061225,4.081632653061225
1808640,153.0,2,3.9215686274509802,3.9215686274509802
1808820,1334.0,8,8.663369722523514,5.397301349325337
1808850,124.0,1,4.838709677419355,4.838709677419355
1808910,963.0,8,9.599792501718621,9.76116303219107
1808970,94.0,1,2.127659574468085,2.127659574468085
1809060,226.0,3,15.551904188118451,7.079646017699115
1809150,956.0,7,6.512791460577654,5.2301255230125525
1809180,87.0,1,2.2988505747126435,2.2988505747126435
1809300,94.0,2,17.5,17.02127659574468
1809370,72.0,2,9.191489361702128,8.333333333333334
1809480,122.0,2,4.691142191142191,4.098360655737704
1809510,581.0,4,4.9003404984213565,3.270223752151463
1809690,531.0,7,7.348639052840253,4.519774011299435
1809750,147.0,1,1.3605442176870748,1.3605442176870748
1809810,260.0,3,6.387867647058823,7.3076923076923075
1810080,479.0,4,8.699389212320247,4.592901878914405
1810140,379.0,5,9.519281769531286,8.70712401055409
1810260,106.0,3,16.72514619883041,14.150943396226413
1810290,3924.0,20,5.721949000304546,4.281345565749236
1810500,98.0,2,6.823120382442416,6.122448979591836
1810530,98.0,1,5.1020408163265305,5.1020408163265305
1810590,31.0,1,6.451612903225806,6.451612903225806
1810650,339.0,2,3.8187702265372168,1.4749262536873156
1810680,114.0,3,10.241351967489344,10.526315789473685
1810710,21.0,1,9.523809523809524,9.523809523809524
1810800,63.0,1,3.1746031746031744,3.1746031746031744
1810860,109.0,1,3.669724770642202,3.669724770642202
1810920,84.0,1,7.142857142857142,7.142857142857143
1810950,215.0,4,24.239405439595195,21.86046511627907
1811100,327.0,1,2.1406727828746175,2.1406727828746175
1811190,134.0,1,2.9850746268656714,2.9850746268656714
1811220,229.0,4,9.405637254901961,10.480349344978166
1811260,139.0,1,5.0359712230215825,5.0359712230215825
1811340,587.0,7,5.156210675590521,3.4071550255536627
1811400,54.0,1,3.7037037037037033,3.7037037037037033
1811730,193.0,1,2.5906735751295336,2.5906735751295336
1811970,274.0,2,4.513433813892529,4.014598540145985
1812090,2188.0,18,9.549484344670107,6.078610603290676
1812120,309.0,5,6.683536400775995,5.825242718446602
1812240,99.0,1,2.0202020202020203,2.0202020202020203
1812360,2392.0,16,11.373067759022298,9.615384615384615
1812390,50.0,1,4.0,4.0
1812420,802.0,3,9.719865038034165,2.2443890274314215
1812720,1169.0,9,10.260359721970612,9.067579127459368
1812810,2685.0,14,5.199817843934048,5.027932960893855
1813050,94.0,2,8.90625,8.51063829787234
1900021,64.0,1,4.6875,4.6875
1903540,407.0,5,10.311980702224604,5.405405405405405
1903570,62.0,1,4.838709677419355,4.838709677419355
1903690,443.0,5,3.596105986041948,3.6117381489841986
1903850,67.0,1,2.9850746268656714,2.9850746268656714
1904830,97.0,1,3.0927835051546393,3.0927835051546393
1904860,246.0,3,11.88586545729403,3.658536585365854
1905130,17.0,1,41.17647058823529,41.17647058823529
1905790,705.0,6,7.26146540068972,5.815602836879433
1906510,237.0,6,8.323276698339258,7.172995780590718
1906540,1958.0,20,12.067771562745772,9.55056179775281
1906660,18.0,1,16.666666666666664,16.666666666666664
1907080,99.0,1,5.05050505050505,5.05050505050505
1907410,72.0,1,5.555555555555555,5.555555555555555
1907710,270.0,3,5.248967384355386,4.444444444444445
1907860,512.0,6,9.876076095289692,7.2265625
1907980,150.0,3,13.181953632516837,12.666666666666666
1908220,680.0,3,4.704475634944139,4.852941176470588
1908580,2237.0,16,7.120327642605263,5.721949038891372
1908910,20.0,1,10.0,10.0
1908970,2934.0,34,13.865439816386278,8.41854124062713
1909480,780.0,8,8.02567733796355,4.615384615384615
1911820,240.0,1,2.083333333333333,2.083333333333333
1911850,83.0,1,2.4096385542168677,2.4096385542168677
1913200,136.0,1,2.2058823529411766,2.2058823529411766
1914280,88.0,1,7.954545454545454,7.954545454545454
1914580,101.0,1,8.91089108910891,8.91089108910891
1914700,1430.0,15,11.550480354922291,8.251748251748252
1916680,19.0,1,10.526315789473683,10.526315789473683
1917220,375.0,3,3.9385539385539388,3.2
1918690,193.0,2,4.303232998885172,4.1450777202072535
1918720,52.0,1,3.8461538461538463,3.8461538461538463
1918780,339.0,5,11.258549164041268,10.32448377581121
1919140,17.0,1,17.647058823529413,17.647058823529413
1920130,734.0,6,6.930903985090464,3.678474114441417
1920250,86.0,2,10.944444444444445,10.465116279069768
1920340,18.0,1,16.666666666666664,16.666666666666664
1920910,54.0,1,5.555555555555555,5.555555555555555
1920940,40.0,3,28.26019296607532,25.0
1921000,33.0,1,15.151515151515152,15.151515151515152
1921090,31.0,1,6.451612903225806,6.451612903225806
1921240,67.0,1,2.9850746268656714,2.9850746268656714
1921630,43.0,1,4.651162790697675,4.651162790697675
1921870,202.0,3,4.1543816543816545,3.9603960396039604
1922110,434.0,3,6.5293000480516215,4.147465437788019
1922530,123.0,2,6.46551724137931,5.691056910569106
1923110,97.0,1,2.0618556701030926,2.0618556701030926
1925320,159.0,3,13.420603836608917,13.20754716981132
1926400,1582.0,16,10.196790487044538,8.027812895069532
1926730,135.0,2,6.258396775638156,5.925925925925926
1926820,452.0,6,12.79233611554667,8.4070796460177
1927270,21.0,1,9.523809523809524,9.523809523809524
1928680,199.0,2,2.7663438256658592,2.512562814070352
1928980,79.0,2,7.656023222060957,6.329113924050633
1929310,70.0,1,5.714285714285714,5.714285714285714
1930240,157.0,3,10.303149033680917,8.280254777070065
1930480,1435.0,10,7.110383936057484,5.505226480836237
1930540,4.0,1,50.0,50.0
1930930,337.0,4,5.813437436687081,5.637982195845697
1930990,67.0,1,5.970149253731343,5.970149253731343
1931290,22.0,1,13.636363636363635,13.636363636363633
1931860,16.0,1,18.75,18.75
2000003,142.0,2,6.804078014184398,5.633802816901408
2000015,345.0,4,12.28420848779948,10.144927536231885
2000349,38.0,2,13.920454545454547,13.157894736842104
2000350,15.0,1,13.333333333333334,13.333333333333334
2003200,29.0,1,17.24137931034483,17.24137931034483
2003300,93.0,1,6.451612903225806,6.451612903225806
2003450,302.0,1,3.642384105960265,3.642384105960265
2003630,33.0,1,9.090909090909092,9.090909090909092
2003720,105.0,2,10.295728368017526,5.714285714285715
2003810,101.0,2,8.258258258258259,6.930693069306931
2003900,103.0,3,7.054513678833099,6.796116504854369
