LEAID,absent_rate,log_enrolled,grad_rate
1708400,15.917503966155474,8.931155429778348,93.0
1708430,15.745856353591158,7.277938572945661,77.0
1708550,11.874511336982016,9.926422523818625,92.0
1708640,16.338406445837066,7.711548979629146,95.0
1709300,22.880371660859467,6.7580945044277305,79.0
1709420,21.763485477178424,9.17367638760459,84.0
1709600,22.36551215917465,7.906178840394815,92.0
1709930,20.59666791635537,12.823307534823547,77.0
1710440,19.62466487935657,7.5310163320779155,87.0
1710530,7.258791704238051,7.704361167910313,92.0
1710650,18.701381171614543,8.74814616962193,90.0
1710740,8.086388749372176,7.596392304064196,92.0
1710820,21.53369481022463,7.1631723908466425,82.0
1711250,25.734676742233415,8.46884293047519,94.0
1711370,14.98610884131394,8.71915396346254,97.0
1711790,31.380677721701517,8.621192781434722,74.0
1711850,33.50047755491882,9.033125752550372,76.0
1712000,24.067253803042433,8.739536422559677,84.0
1712330,17.47467438494935,7.92443418488756,79.0
1712570,18.033447511585734,8.50976567558744,94.0
1712700,7.503410641200546,8.388905171114706,97.0
1712760,16.46174863387978,7.288927694521257,92.0
1712990,27.38301559792028,6.3578422665081,82.0
1713230,34.751773049645394,6.894670039433482,95.0
1713290,17.8942987931752,7.784473235736469,92.0
1713320,65.17460929963342,8.553139318189707,75.0
1713530,15.513571048430016,8.924789360533357,92.0
1713560,9.405144694533762,7.81923445385907,92.0
1713710,21.18819227304044,10.53842282334766,86.0
1713940,18.551919608348364,8.263848131368906,89.0
1713970,8.923151632876047,9.016391478941248,95.0
1714100,12.23860130270826,7.978310969867722,88.0
1714430,6.903103229892336,7.364547014255642,95.0
1714490,30.775788576300084,8.165932137321585,92.0
1714580,14.089775561097255,6.687108607866515,95.0
1715030,12.191780821917808,7.286191714702382,94.0
1715840,9.298780487804878,6.486160788944089,92.0
1715900,26.00151171579743,8.286269452783065,77.0
1716080,21.35593220338983,8.326032685955079,86.0
1716350,6.753645433614736,7.8655717576847906,98.0
1716380,10.285614158051516,8.649448770536708,98.0
1716410,11.199026171637248,7.404279118037268,92.0
1716830,14.9079754601227,9.005773206234908,93.0
1717280,36.73536685902721,8.71028982137815,72.0
1717340,16.91708402893712,7.493873886783559,91.0
1717550,14.73533619456366,7.935945103353701,97.0
1717730,10.250696378830083,7.492760300922379,92.0
1718240,19.061449098135128,8.785998208098329,81.0
1718270,16.435432230522945,7.535830462798367,87.0
1718420,17.62132060461416,7.829630389150193,72.0
1718810,21.49265905383361,7.804659297056102,87.0
1718840,10.01717229536348,7.465655310134056,95.0
1718990,0.5380200860832138,7.933079771880415,92.0
1719080,11.234735413839893,8.212025804623437,95.0
1719200,18.06674338319908,7.460490305825338,87.0
1719320,17.048108360579167,8.362175469149628,92.0
1719560,15.845070422535212,7.951559331155252,97.0
1719620,16.003976143141152,7.60688453121963,93.0
1719660,25.65573770491803,7.106606137727303,77.0
1719830,9.369444734915822,9.165656764349542,92.0
1719970,11.531007751937985,7.6324011266014535,87.0
1720280,25.309229305423408,8.056109659545061,73.0
1720380,19.545454545454547,7.1853870155804165,92.0
1720430,10.966981132075473,7.841492924460013,86.0
1720490,9.344790547798066,7.529406457837013,92.0
1720610,45.245653817082385,8.797095076549056,78.0
1720760,29.334763948497855,8.446770727119691,88.0
1721000,23.168746608790016,7.519149957669823,82.0
1721780,20.948110185778347,7.353081920515432,97.0
1721840,14.164742109314856,7.862497197230545,95.0
1721900,9.629366909026423,8.637462023807181,96.0
1722110,16.338259441707716,7.1049654482698426,86.0
1722500,15.63845050215208,7.2399325913204695,97.0
1722740,27.11667151585685,8.142354276849835,88.0
1722830,11.431938715380085,8.129764445794171,98.0
1722950,26.278836509528585,6.904750769961838,83.0
1723050,25.232403718459494,6.6240652277998935,80.0
1723070,10.253456221198157,8.845633256340186,97.0
1723200,11.748445058742226,7.277247726631484,95.0
1723350,14.599894011658716,8.235890725928495,95.0
1723880,13.018490754622688,8.294549515143679,95.0
1723920,12.901554404145076,7.5652752818989315,87.0
1724060,15.025575447570333,8.048149101665201,91.0
1724090,21.055103318722605,8.762176509334903,94.0
1724390,14.845024469820556,7.516977224604321,92.0
1724480,9.701492537313433,8.394347361417392,97.0
1724570,16.86046511627907,6.5337888379333435,92.0
1724600,19.41722537390407,8.263074835802596,79.0
1724750,11.092851273623666,7.104144092987527,92.0
1724940,7.570561857029808,8.240385115516334,96.0
1725000,28.264132066033017,7.6004023345004,87.0
1725050,20.28343666961913,8.127699852817772,96.0
1725320,19.48168007149241,7.71333788887187,95.0
1725650,19.680851063829788,6.335054251498059,87.0
1725690,9.206541490006057,7.409136443920128,95.0
1725770,15.811088295687886,6.881411303642535,97.0
1726180,29.268292682926827,6.016157159698354,77.0
1726340,13.241036563720272,7.943427767876373,93.0
1726400,20.068463842533163,8.855235623206967,91.0
1726550,11.761083743842365,7.392647520721623,95.0
1726640,7.0098576122672505,6.816735880594968,95.0
1726800,9.369898792033954,8.027150106832774,92.0
1726880,37.23481195756991,9.023528749909364,78.0
1727360,24.56597222222222,7.049254841255837,85.0
1727390,8.824833702882483,7.720905251936779,92.0
1727570,5.467196819085487,7.60688453121963,90.0
1727610,24.382716049382715,7.572502985020384,82.0
1727710,11.53395423425646,9.69356866855007,98.0
1728200,11.153455284552846,8.277920258172143,98.0
1728530,17.269340346263423,8.425735580927402,93.0
1728620,17.06671080946863,9.399472020698687,92.0
1728700,5.769230769230769,7.042286171939743,92.0
1729010,4.0820274714644995,8.550434525196039,97.0
1729220,17.268623024830703,7.4798641311650265,92.0
1729280,27.617917531889645,8.12296471523406,94.0
1729790,15.739983646770236,7.802209316247118,90.0
1729890,14.847161572052403,7.513163545234075,92.0
1730160,9.110169491525424,7.255591274253665,92.0
1730270,47.3617584440992,9.763017859764734,97.0
1730330,35.44018058690745,7.192182058713246,85.0
1730450,18.648556295916624,9.367856809851165,95.0
1731110,34.2668863261944,7.507141079727608,83.0
1731230,34.53706649697741,9.439227397917458,72.0
1731290,11.642857142857142,7.24422751560335,92.0
1731500,8.91089108910891,7.180069874302796,92.0
1731620,12.903225806451612,6.073044534100405,92.0
1731740,15.098226206370398,10.174087045006633,95.0
1731770,12.970004224757076,7.769378609513984,92.0
1731920,6.5442936951316835,7.133295954896068,92.0
1732220,23.183925811437405,6.472346294500901,95.0
1732580,13.790647994303344,8.345930261979017,97.0
1732700,24.763705103969755,6.270988431858299,92.0
1732910,2.8694404591104736,8.338544879988579,77.0
1733000,21.34988363072149,8.771059915373288,91.0
1733240,38.00786369593709,6.637258031284457,87.0
1733270,11.978021978021978,7.506591780070841,88.0
1733380,11.573747353563869,7.256297239690681,95.0
1733420,32.545577312626605,7.993619994827744,85.0
1733510,16.741405082212257,6.505784060128229,95.0
1733720,27.11267605633803,6.747586526829315,93.0
1734020,14.250462677359652,7.390798521735676,95.0
1734100,17.068134893324157,7.2813856635702825,92.0
1734230,15.211970074812967,7.38025578842646,92.0
1734290,13.782051282051285,6.841615476477592,93.0
1734320,6.993006993006993,7.7354333524996886,95.0
1734380,15.880503144654089,6.455198563340122,87.0
1734410,23.63238512035011,8.689632748355741,79.0
1734510,30.81638125885913,10.169805529234134,65.0
1734990,18.697049371896,8.831419819090131,89.0
1735010,19.426751592356688,7.5411524551363085,87.0
1735190,21.037463976945244,6.542471960506805,87.0
1735370,13.104448742746616,7.63433723562832,92.0
1735850,12.97539149888143,6.102558594613569,95.0
1736180,8.423180592991914,7.302496423727326,95.0
1737080,33.22274166792339,9.492658081928813,75.0
1737170,15.310668229777258,9.456809748593889,96.0
1737350,6.806862202545656,8.192570471152173,98.0
1737410,6.837606837606838,6.148468295917647,92.0
1738100,31.995412844036696,6.77078942390898,79.0
1738460,12.192513368983956,8.226840890408578,96.0
1738700,19.56345998383185,7.813591552952433,92.0
1738940,1.756511205330103,8.102283624480073,97.0
1738970,41.8089430894309,8.501063809486354,78.0
1739120,12.154031287605296,7.415776975415394,92.0
1739420,7.86598689002185,7.224753405767971,87.0
1739870,26.42986152919928,7.415175109613295,95.0
1739960,28.17073170731707,8.318742252692399,80.0
1740070,21.606749816581072,9.702350081484532,88.0
1740140,17.894012388162423,7.2813856635702825,87.0
1740440,14.883499762244412,7.6511201757027,95.0
1740470,13.214990138067062,7.327123292259293,77.0
1740800,11.080745341614907,8.300280189852664,94.0
1740980,15.988156920799408,7.208600337960199,91.0
1741070,8.284714119019837,7.852050207265889,92.0
1741190,9.568439407149084,8.431199478249262,88.0
1741250,16.58586374075019,9.659886159319521,72.0
1741580,25.547866205305652,7.458186157340487,77.0
1741690,8.463705790761473,10.202628718076802,96.0
1741980,11.7096018735363,7.155396301896734,95.0
1742180,11.325988745343585,9.442800389927742,94.0
1742310,17.523923444976077,8.114922974204593,87.0
1742480,5.215711526078557,7.347943823148687,95.0
1742630,11.313591495823845,7.183111701743281,92.0
1742790,7.274180655475619,7.1316985104669115,95.0
1743330,19.43093026684358,8.82217476094608,95.0
1743890,29.864077669902912,7.853604813097837,84.0
1743960,16.499589153656533,8.713582005421628,90.0
1800025,30.4029304029304,6.9957661563048505,82.0
1800030,3.13132676474558,8.910450756416656,96.0
1800052,46.21264767199444,7.271703706887368,95.0
1800058,8.816705336426914,6.759255270663693,95.0
1800098,39.87116836961351,8.412277021466677,51.0
1800112,64.44141689373298,6.598509028614515,67.0
1800118,17.97945205479452,7.0630481633881725,92.0
1800120,11.163734776725304,7.298445101508147,95.0
1800150,21.61161309435639,8.81744592104187,94.0
1800179,60.53639846743295,6.663132695990803,22.0
1800240,10.575745202123317,7.803435056952168,92.0
1800270,4.982090524259199,9.128370809108931,97.0
1800360,9.36007640878701,9.351579483668907,90.0
1800390,7.699316628701594,7.693937325509272,95.0
1800420,13.800424628450106,7.5411524551363085,92.0
1800450,22.20753469927297,8.014996894348302,90.0
1800480,5.516111414527581,7.5126175446745105,95.0
1800570,11.461491813220134,7.407924322559599,92.0
1800630,12.864121584946623,9.310547632393208,94.0
1800690,10.94238499330058,7.713784616598755,95.0
1800840,13.934627672646844,8.31115254800169,93.0
1800900,8.249496981891348,7.307202314764738,92.0
1800960,12.6067302862883,7.596392304064196,95.0
1801020,5.3950128175250525,9.05742226555147,98.0
1801050,8.91025641025641,7.352441100243583,95.0
1801200,4.32245922208281,9.676586952344206,97.0
1801440,5.273273273273273,9.027018314848645,95.0
1801560,7.636363636363637,7.562681246721884,95.0
1801590,7.579122709605775,8.189244525735901,88.0
1801890,9.973310858266611,8.870522545103873,91.0
1801920,15.636363636363637,7.226209010100671,95.0
1802040,4.84048404840484,7.505492274737424,95.0
1802280,7.220216606498195,8.188966863648876,95.0
1802400,13.68640850417616,8.569406062863171,89.0
1802440,18.80856760374833,7.309212365692763,92.0
1802460,12.361850184199756,7.8009820712577405,92.0
1802490,11.766090128250385,9.047703788498627,97.0
1802550,7.319013524264122,7.829630389150193,92.0
1802610,10.672736469398078,7.589335823170617,95.0
1802640,19.032967032967033,8.82834762005316,88.0
1802660,11.348314606741573,7.8898337513942955,92.0
1802800,11.805197040096369,8.667507952075105,93.0
1802830,4.127474378772989,8.871084263978354,97.0
1802850,12.985947276643758,9.184919994629272,89.0
1802880,31.55615696887686,8.214735833382303,69.0
1802970,10.34009873834339,8.201385955238608,94.0
1803000,17.6678445229682,7.254884810077338,92.0
1803030,5.400372439478584,7.384610383176974,95.0
1803120,12.71393643031785,7.112327444710911,95.0
1803150,6.781914893617021,7.315883504509785,95.0
1803270,22.577573208475517,9.441531454869693,90.0
1803450,7.762387282699637,9.976459164991951,81.0
1803480,8.677494199535962,7.675546002537848,87.0
1803510,17.739130434782606,8.146129510025405,91.0
1803630,13.48192443598804,10.28983779678461,87.0
1803660,14.212383702277831,8.044626279767337,87.0
1803690,10.381026438569208,8.545586265917455,94.0
1803700,11.984861227922623,7.774015077250727,95.0
1803750,8.581849388543231,9.140132476932687,98.0
1803840,7.078142695356739,7.476472381163905,95.0
1803870,40.88023698688109,8.460834457746854,84.0
1803930,7.022556390977444,8.8023721336499,85.0
1803940,18.62830572507992,9.24212969446559,95.0
1803960,2.955045583149953,8.064950891749143,95.0
1803990,11.494252873563218,7.5569505720129,95.0
1804050,7.149084568439407,8.431199478249262,93.0
1804080,7.872928176795579,7.683403681053826,95.0
1804110,7.925,8.294049640102028,94.0
1804140,5.640345056403451,7.317876198626496,95.0
1804170,5.6749087961086335,7.810758116529357,95.0
1804260,8.862876254180602,7.779885115070522,92.0
1804320,16.825212402875607,9.530320210727126,82.0
1804350,2.46804759806082,7.727094484779841,95.0
1804470,11.866316184754035,7.887208585813932,95.0
1804560,6.592386258124419,8.080546965824498,92.0
1804590,10.383309073265403,8.324093761450404,93.0
1804620,16.103739445114595,7.4133673356952405,82.0
1804710,9.490470633994557,8.545197387825835,95.0
1804770,24.311395725638455,10.16284730798332,77.0
1804980,18.491704374057317,8.106212902619962,87.0
1805190,15.455840455840455,8.345692873253865,94.0
1805280,12.934590453741896,8.129764445794171,95.0
1805340,11.391076115485564,7.552237287560802,95.0
1805370,16.710182767624023,8.720623711420426,92.0
1805400,12.359843546284225,8.945071894361302,81.0
1805450,9.4106463878327,9.155672970633875,93.0
1805460,7.720396452790819,7.558516743045645,95.0
1805520,11.19285338938518,7.551186867296149,92.0
1805550,16.091954022988507,8.021256180143997,91.0
1805580,11.121509904851038,8.765770543987257,91.0
1805670,14.31134760549437,9.690418086793393,92.0
1805700,12.900096993210475,7.631431664576906,92.0
1805790,8.886357163201367,8.163656176168432,93.0
1806030,12.655552946701103,8.356789669923213,97.0
1806090,11.165263624280016,7.721791776817535,95.0
1806120,14.814814814814811,7.90100705199242,85.0
1806270,12.554112554112551,7.388327859577107,95.0
1806390,21.660859465737513,8.144388865547622,96.0
1806510,12.100656455142232,8.42726848388825,93.0
1806570,23.88611573303753,8.595819511871428,84.0
1806600,11.641725352112676,8.421562960400987,90.0
1806660,4.0051679586563305,7.344719054149673,95.0
1806840,19.447453954496208,8.619388703730907,94.0
1806870,5.389221556886228,7.826044013518965,95.0
1806900,11.80163214061519,7.373374309910049,87.0
1807140,10.166780900159928,8.384118837190895,97.0
1807230,6.0641174198532255,7.859026979751538,95.0
1807260,7.266784008046266,8.28828304520769,96.0
1807290,8.72549019607843,7.620705086838262,92.0
1807320,21.11885404568331,8.549853973655786,93.0
1807350,2.1712311867752283,8.307212626628308,97.0
1807410,13.23093035433758,9.346443454968522,93.0
1807440,13.48704990524321,8.060224240440958,95.0
1807560,6.993243243243243,7.992944547318106,94.0
1807620,8.471849865951743,7.5310163320779155,92.0
1807650,6.711664606901797,9.260938424739274,97.0
1807680,10.626398210290828,7.488852955733459,95.0
1807770,14.3928035982009,7.601402334583733,92.0
1807860,19.54022988505747,8.491259809389733,85.0
1807900,8.390501319261213,7.546974117516527,95.0
1807920,12.445095168374817,7.2196420401307355,92.0
1807950,4.567143830947512,7.2909747781429814,95.0
1807980,11.21771217712177,7.2115567333138015,95.0
1808010,5.3853754940711465,7.6128310304073565,95.0
1808100,4.889589905362776,7.550661243105336,95.0
1808220,5.387596899224807,7.855544677915663,95.0
1808250,4.037061548643282,8.92996487470684,97.0
1808310,9.671052631578949,7.326465613840322,95.0
1808340,6.805074971164937,7.458186157340487,92.0
1808760,5.902394106813996,9.292841593487926,96.0
1808820,10.763825791992248,9.711660965727868,95.0
1808850,12.3998114097124,7.659642954564682,95.0
1808900,9.604829857299672,7.507690077819904,92.0
1808910,10.615767930236697,9.327056171672144,93.0
1808970,5.873633500092644,8.593598522618644,92.0
1809000,5.754828537642885,7.838737559599282,99.0
1809060,11.670416197975252,8.176391596633795,91.0
1809120,9.96329313057158,7.553286605600419,92.0
1809150,14.484824801354696,8.945984124827898,94.0
1809180,10.768175582990398,7.284820912568604,95.0
1809370,8.387776606954688,8.464846711044029,94.0
1809420,6.461352657004831,7.412160334945205,95.0
1809480,7.895664434261544,7.950502434808851,92.0
1809510,19.5691564324542,8.51057131510735,97.0
1809630,11.404011461318053,7.4645098346365275,92.0
1809690,8.88229784576959,8.764990330169104,88.0
1809750,13.84180790960452,7.66105638236183,95.0
1809810,13.6986301369863,7.5485559791698735,92.0
1810020,9.248773121932803,7.88193748927207,87.0
1810080,13.68312757201646,8.48879371689454,93.0
1810140,9.486166007905137,8.305978210967302,95.0
1810290,29.81792798557385,9.752141270041493,80.0
1810350,5.806451612903226,7.608374474380783,95.0
1810360,11.70622193713919,8.044947049617722,93.0
1810440,5.720053835800807,8.402455513945814,95.0
1810450,12.247324613555293,7.427738840532894,95.0
1810590,16.35820895522388,7.423568444259167,92.0
1810650,5.822761280728658,9.976691544794544,97.0
1810680,8.708938120702827,7.1770187659099,95.0
1810710,8.017452958821925,8.207129168071326,96.0
1810860,13.305978898007034,7.441906728051625,95.0
1810870,7.0267131242741,7.451241684987676,92.0
1810920,8.880516684607104,7.527255919373784,95.0
1810950,9.80544747081712,7.851661177889265,92.0
1811100,19.201451905626136,7.9211727215870145,88.0
1811190,9.006867406233491,8.239065331769268,96.0
1811250,19.78277734678045,7.161622002939187,92.0
1811340,6.5836164590411475,9.49137540170617,96.0
1811370,10.878885316184352,7.531552381407289,95.0
1811400,10.493046776232616,7.366445148327599,92.0
1811460,9.173754556500608,8.09925056179696,98.0
1811580,6.467661691542288,7.788211557847076,92.0
1811610,5.039034776437189,7.25063551189868,92.0
1811700,5.914718019257221,7.282073658093465,95.0
1811970,6.581009088060169,8.76123680683819,92.0
1812090,17.89081044421838,9.598659321249377,84.0
1812120,12.122328666175388,7.906178840394815,95.0
1812150,7.472384665367121,7.338888133838879,95.0
1812180,11.075367647058822,7.685243607975833,85.0
1812240,7.575757575757576,7.996317231796746,95.0
1812360,19.94663108739159,9.391995039782433,82.0
1812390,7.8955121280565645,9.228474942171665,90.0
1812420,15.380184331797231,8.845633256340186,94.0
1812450,16.60872923908845,7.859026979751538,92.0
1812720,10.962424672102092,9.331141072121888,89.0
1812810,18.060777907908527,9.694185267410399,80.0
1812870,6.4,7.772752716468742,95.0
1812880,10.328185328185327,8.041734711487537,94.0
1812900,14.959966287399917,7.771910256435763,82.0
1812990,5.408583186360964,7.438971592395862,95.0
1813080,4.489692677374478,8.975503722070927,96.0
1813110,6.887298747763864,7.71244383427499,95.0
1813230,10.612535612535613,7.247080584585756,82.0
1903150,6.453333333333333,7.536363938404511,95.0
1903360,6.482106684672519,7.300472814267799,92.0
1903540,9.814495254529769,8.441607204459642,98.0
1903690,6.510951403148528,9.366317953430535,96.0
1903930,10.687022900763358,7.273092595999522,95.0
1904200,5.855072463768115,7.45298232946546,95.0
1904830,9.723116548615582,7.347943823148687,87.0
1904860,9.769865392965697,8.43511508038063,94.0
1905070,6.509695290858726,7.680637427560936,95.0
1905130,7.90929203539823,7.4999765409521215,92.0
1905790,20.619910690832675,8.244596756382498,79.0
1906270,9.521640091116174,7.693937325509272,92.0
1906330,6.755260243632337,7.498869733976931,95.0
1906510,7.815373299006987,8.601166625192416,97.0
1906540,13.844579546138569,9.71794080038648,84.0
1906660,7.147335423197493,7.374629015218945,92.0
1906810,10.1364522417154,7.338888133838879,92.0
1907080,12.352941176470589,7.333023014386481,95.0
1907590,8.024439918533604,7.805882040228621,95.0
1907620,6.198034769463341,7.187657164114956,92.0
1907710,14.458161865569272,8.201111644442758,80.0
1907860,9.93539374890868,8.652947112393857,92.0
1908220,11.791208791208792,9.116029692504942,87.0
1908310,9.38375350140056,7.2640301428995295,92.0
1908520,9.43217665615142,8.061486866871327,95.0
1908580,18.821692798479603,9.597845154707354,82.0
1908730,5.654761904761905,7.426549072397305,95.0
1908910,9.853068280034574,7.746732907753622,87.0
1908970,10.712404325865329,10.381924273100115,81.0
1909480,10.162755488266464,9.26558584620216,89.0
1911340,11.43730886850153,7.399398083331354,87.0
1911820,14.068825910931174,8.281977058867758,85.0
1911850,10.268817204301076,7.528331766707247,87.0
1912510,3.974358974358974,7.352441100243583,95.0
1912690,8.135109419600381,7.650644551436897,92.0
1913200,13.274336283185844,7.43543801981455,92.0
1913500,7.936507936507936,7.362010551259734,95.0
1914370,3.4746351633078527,7.271703706887368,92.0
1914580,9.598853868194842,7.241366283322318,92.0
1914640,17.94166208035223,8.198089248956116,97.0
1914700,12.13242997834742,9.569202921360327,91.0
1914730,7.466243050039714,7.138073034044347,92.0
1915210,9.722222222222223,7.16703787691222,82.0
1915450,5.755001370238421,8.895355616996392,96.0
1915630,11.407064273306313,7.454141078146678,87.0
1915840,10.748792270531402,7.412160334945205,95.0
1916530,8.045977011494253,7.684783943522785,95.0
1916680,5.95959595959596,7.996317231796746,92.0
1917220,8.742879851635978,8.929170383139624,93.0
1918510,9.110473457675754,7.2399325913204695,92.0
1918690,11.719106247150023,7.693025748417888,95.0
1918720,18.48461238800156,8.543640361431086,88.0
1918780,12.011464304325168,8.252706676567644,89.0
1919890,11.228255139694255,7.5480289699350145,92.0
1920130,17.986933442221314,8.496582237512113,84.0
1920250,6.713109563014566,7.364547014255642,95.0
1920610,11.9281045751634,8.026170194946426,93.0
1920910,4.946599213041035,7.483806687665835,95.0
1920940,6.298721546616775,8.073091199693154,95.0
1921240,6.438356164383562,7.979338895262328,97.0
1921870,9.291628334866605,7.684324067681155,87.0
1922110,12.727702862550272,8.34924780056679,91.0
1922470,4.995904995904995,7.80057265467065,95.0
1922530,12.690951821386603,7.43955930913332,95.0
1923110,3.855619360131255,8.492080490601163,98.0
1925320,11.892296185489904,7.198183577101943,92.0
1925590,6.493506493506493,7.388327859577107,95.0
1926400,11.808092160719305,9.563529246630083,86.0
1926580,1.73217854763491,7.313886831633462,95.0
1926730,11.741935483870968,7.346010209913293,95.0
1926820,7.772020725388601,8.87360810154911,95.0
1926910,11.538461538461538,7.627544390488503,92.0
1927000,9.501557632398754,7.157735484249907,92.0
1927390,11.500815660685156,7.804659297056102,67.0
1928680,6.66347075743049,8.336150816120663,94.0
1929310,9.536423841059603,7.31986492980897,92.0
1930240,10.325786858089453,7.501634457883413,87.0
1930480,18.159761104889885,9.2794932306645,84.0
1930510,8.194204567261561,9.25167423546916,99.0
1930540,5.635103926096998,7.68017564043659,92.0
1930630,8.893034825870647,7.382746449738912,92.0
1930900,11.250873515024455,7.266128779556451,95.0
1930930,8.480017712830731,9.108639817149843,93.0
1930990,12.300208478109798,7.271703706887368,95.0
1931350,5.502461627570229,8.146998697389993,98.0
1931680,5.569837189374464,7.062191632286556,95.0
1931860,4.721274175199089,7.471932078245122,95.0
2000003,12.530864197530864,7.3901814282264295,92.0
2000015,16.122098022355978,7.75190533307861,82.0
2003180,11.744738628649015,7.29505641646263,87.0
2003200,9.665192672141504,8.753371421000903,94.0
2003300,10.84848484848485,7.408530566894626,95.0
2003360,7.435508345978755,8.687948111838727,85.0
2003450,18.06167400881057,7.989899374942939,82.0
2003540,22.586307782328845,7.443663683115591,82.0
2003630,16.49058337161231,7.685703061234547,87.0
2003720,12.719606465214335,7.260522598089852,87.0
2003780,9.637625289128758,7.860956364876389,85.0
2004050,16.374714394516374,7.873217054862741,87.0
2004200,8.042553191489361,7.762170607138205,92.0
2004590,16.555183946488295,7.492203042618741,95.0
2004890,8.177044261065266,7.195187320178709,87.0
2004980,14.950339780449555,7.556427969440253,82.0
2005460,20.617388841687905,8.862483576488332,90.0
2005490,5.766729296141061,8.842026529498812,98.0
2005580,13.33710087595366,8.864746660905409,91.0
2005730,18.463886063072227,7.583756300707112,92.0
2005790,14.014839241549875,7.10085190894405,82.0
2005940,24.11567877629063,8.339023005744759,91.0
2006090,9.183064997018484,7.424761761823209,92.0
2006180,16.193029490616624,7.5310163320779155,87.0
2006390,16.92524682651622,8.866440619526173,81.0
2006420,12.48344370860927,8.706159290928861,94.0
2006540,11.091170136396268,8.625509334899697,92.0
2006660,24.647887323943664,7.951559331155252,83.0
2007020,10.230917254650416,8.044947049617722,88.0
2007050,23.35467805051583,8.634442751466477,91.0
2007590,7.90273556231003,6.489204931325317,87.0
2007620,21.39194139194139,8.31752199628717,84.0
2007650,16.608652411735456,7.606387389772652,87.0
2007740,21.786310517529213,7.088408778675395,82.0
2007890,13.7405647190383,8.875426919818963,86.0
2007950,23.757138844677463,9.969368921649641,74.0
2008340,16.57186196435343,7.877397186353287,96.0
2008400,12.582781456953644,9.373988663504516,82.0
2008430,22.85487288135593,8.236420527265391,88.0
2008730,18.72,8.517193191416238,82.0
2008970,10.865671641791044,7.423568444259167,92.0
2009140,10.535307517084282,8.857088135314953,93.0
2009180,17.275898680418624,8.7937637591133,83.0
2009390,11.98547215496368,7.815207062189088,87.0
2009840,13.768115942028986,7.492203042618741,95.0
2009960,15.522020326455188,8.085486772102845,85.0
2010140,3.2139931576157665,9.94044609352166,94.0
2010500,12.17434869739479,7.59890045687141,92.0
2010680,8.118393234672304,7.768533300926033,92.0
2010710,24.385572933290774,8.049746290952191,90.0
2011080,7.376623376623377,7.562681246721884,95.0
2011250,10.673443456162644,7.3613754289773485,92.0
2011370,15.914451957855007,8.757626411267408,88.0
2011490,13.304502671076063,8.27664912542186,93.0
2011640,16.92619926199262,10.207289006867793,90.0
2011850,15.040927694406548,7.983440063006542,56.0
2012000,7.95566282291946,10.015654849406875,97.0
2012180,10.229584423132811,8.14351740579748,94.0
2012210,12.210200927357032,7.57095858316901,95.0
2012260,23.03238095238095,9.482274087459825,82.0
2012300,10.450928381962864,7.541683099882111,87.0
2012360,24.326275264677573,8.332308352219117,76.0
2012420,16.756756756756758,7.417580402414544,82.0
2012510,10.444743935309972,7.995643604287271,90.0
2012840,10.435339308578746,7.3537223303996315,95.0
2012990,23.403215957663345,10.802225125162694,74.0
2013050,16.997167138810198,7.658227526161352,87.0
2100030,17.206703910614525,7.895436006942965,95.0
2100070,17.43622860833064,8.038189179973203,92.0
2100081,22.219877611310405,8.463581421967588,89.0
2100120,19.08335566872152,8.224431573221159,95.0
2100150,19.136781973976515,8.055475141757274,92.0
2100270,18.34271922767498,7.818430272070656,92.0
2100300,16.630021986807915,8.517793011488205,91.0
2100330,26.408450704225352,7.59488438721652,92.0
2100360,3.854545454545454,7.226209010100671,95.0
2100390,28.653500897666067,7.932003152361385,95.0
2100510,10.59349074664965,9.921867599817558,94.0
2100540,15.97918989223337,7.897668150726906,89.0
2100570,10.195331110052406,8.342363500380579,90.0
2100620,19.369973190348524,8.001019961323651,94.0
2100630,9.71051667277391,7.911690520708339,99.0
2100690,24.92096944151739,7.5485559791698735,92.0
2100720,23.67417677642981,7.9672801789422,93.0
2100750,14.630467571644044,9.492507263739853,89.0
2100810,18.400726942298956,7.696667081526462,92.0
2100840,11.857707509881422,7.6128310304073565,95.0
2100870,10.819327731092438,7.957177323459475,97.0
2100900,10.030211480362537,8.510168576479273,97.0
2100990,20.4521556256572,7.550661243105336,92.0
2101020,23.943661971830984,8.373553741214627,99.0
2101050,12.091222030981069,7.751045117971802,95.0
2101150,16.22787108488425,9.083869707922235,91.0
2101200,20.663708277059616,8.553139318189707,98.0
2101230,37.03363914373089,8.0925452638913,83.0
2101260,21.9435736677116,7.5569505720129,95.0
2101320,18.076398362892224,7.983440063006542,96.0
2101350,14.266192948893138,8.204945165019208,82.0
2101440,17.531120331950206,7.564238475170491,95.0
2101470,14.648920740551146,9.36913738372318,94.0
2101620,18.833415719228867,7.612336837167746,92.0
2101650,12.68595041322314,7.791522819150732,95.0
2101740,15.88375796178344,7.828834527588089,92.0
2101760,21.706118803037068,7.713784616598755,92.0
2101860,16.57732058340578,10.631325972886003,87.0
2101920,12.151567944250871,7.738923757439457,95.0
2101950,18.91165602955996,8.691818541575723,97.0
2102010,16.11589663273297,8.76170676846664,90.0
2102040,3.7723785166240407,8.048149101665201,96.0
2102130,15.763846622032869,7.404279118037268,92.0
2102160,15.918367346938776,7.899153483343097,87.0
2102220,16.930990141448778,7.75491027202143,92.0
2102250,15.262321144674084,8.235890725928495,89.0
