LEAID,grad_rate,chron_absent,enrolled,absent_rate
4211940,97.0,411.0,3402.0,12.081128747795416
4212030,92.0,301.0,2150.0,14.000000000000002
4212090,95.0,144.0,1898.0,7.586933614330875
4212150,89.0,344.0,2851.0,12.065941774815856
4212170,85.0,453.0,3360.0,13.482142857142856
4212480,87.0,222.0,2409.0,9.21544209215442
4212540,87.0,375.0,2019.0,18.573551263001487
4212600,92.0,252.0,2783.0,9.05497664390945
4212690,93.0,303.0,4175.0,7.25748502994012
4212725,93.0,917.0,3994.0,22.959439158738107
4212750,92.0,167.0,1849.0,9.031909140075715
4212840,90.0,351.0,3457.0,10.153312120335553
4212930,95.0,76.0,1303.0,5.832693783576362
4213020,92.0,271.0,1789.0,15.14812744550028
4213050,92.0,424.0,1475.0,28.74576271186441
4213080,95.0,138.0,1044.0,13.218390804597702
4213110,91.0,195.0,3034.0,6.427158866183256
4213140,77.0,2557.0,11058.0,23.12353047567372
4213320,91.0,945.0,2981.0,31.700771553170075
4213390,92.0,137.0,382.0,35.86387434554974
4213440,68.0,971.0,5122.0,18.957438500585702
4213500,92.0,211.0,2345.0,8.997867803837952
4213590,95.0,109.0,1995.0,5.463659147869674
4213710,95.0,210.0,1577.0,13.316423589093215
4213770,92.0,147.0,1648.0,8.91990291262136
4213980,95.0,255.0,2030.0,12.561576354679804
4214100,95.0,372.0,3771.0,9.86475735879077
4214160,97.0,509.0,8583.0,5.930327391355004
4214190,95.0,88.0,2277.0,3.864734299516908
4214250,93.0,254.0,4752.0,5.345117845117845
4214310,92.0,188.0,1532.0,12.27154046997389
4214550,91.0,192.0,2987.0,6.427854034147974
4214580,92.0,294.0,5778.0,5.088265835929388
4214730,92.0,185.0,1309.0,14.13292589763178
4214760,92.0,61.0,2879.0,2.1187912469607504
4214790,99.0,208.0,3310.0,6.283987915407856
4214880,95.0,289.0,1569.0,18.419375398342893
4214940,83.0,1292.0,3304.0,39.10411622276029
4215030,94.0,273.0,4128.0,6.613372093023257
4215120,95.0,142.0,1180.0,12.033898305084746
4215170,87.0,268.0,1812.0,14.79028697571744
4215210,92.0,220.0,2119.0,10.382255781028787
4215240,92.0,290.0,2338.0,12.403763900769889
4215290,91.0,712.0,4938.0,14.41879303361685
4215330,92.0,433.0,6563.0,6.597592564376048
4215480,87.0,184.0,2045.0,8.99755501222494
4215540,95.0,192.0,1458.0,13.168724279835391
4215720,97.0,369.0,2881.0,12.80805275945852
4215750,87.0,227.0,1997.0,11.367050575863797
4215810,95.0,247.0,1341.0,18.419090231170767
4215830,95.0,335.0,3824.0,8.760460251046025
4215990,82.0,354.0,1551.0,22.823984526112184
4216020,92.0,352.0,1393.0,25.269203158650395
4216110,97.0,391.0,5497.0,7.112970711297072
4216170,92.0,230.0,1956.0,11.758691206543968
4216200,92.0,316.0,3761.0,8.402020739165115
4216290,77.0,511.0,2309.0,22.13079255088783
4216380,95.0,418.0,4746.0,8.807416772018541
4216410,92.0,1241.0,9075.0,13.674931129476583
4216440,95.0,137.0,1212.0,11.303630363036303
4216500,84.0,1338.0,3461.0,38.65934700953482
4216530,92.0,232.0,1379.0,16.823785351704135
4216620,92.0,976.0,3025.0,32.264462809917354
4216740,77.0,387.0,1930.0,20.05181347150259
4216860,87.0,59.0,1428.0,4.131652661064425
4216980,80.0,1252.0,7473.0,16.75364646059146
4217010,92.0,495.0,8324.0,5.9466602594906295
4217160,92.0,160.0,1660.0,9.63855421686747
4217220,95.0,214.0,4393.0,4.871386296380606
4217280,95.0,1022.0,12603.0,8.109180353883996
4217310,92.0,484.0,2981.0,16.236162361623617
4217370,89.0,485.0,5481.0,8.848750228060572
4217430,92.0,140.0,1471.0,9.517335146159075
4217520,87.0,305.0,3812.0,8.001049317943338
4217640,87.0,218.0,2260.0,9.646017699115044
4217670,95.0,190.0,1568.0,12.11734693877551
4217730,92.0,273.0,2129.0,12.822921559417566
4217760,94.0,305.0,3188.0,9.567126725219572
4217850,95.0,113.0,2099.0,5.383515959980943
4217880,95.0,242.0,1399.0,17.29807005003574
4217940,95.0,404.0,5289.0,7.638494989601059
4218030,89.0,248.0,2327.0,10.65749892565535
4218090,92.0,243.0,1985.0,12.241813602015112
4218150,95.0,115.0,1635.0,7.033639143730887
4218270,96.0,297.0,5422.0,5.477683511619329
4218300,92.0,547.0,3738.0,14.633493846976997
4218330,95.0,86.0,1516.0,5.672823218997362
4218360,92.0,145.0,1695.0,8.55457227138643
4218390,93.0,339.0,3570.0,9.495798319327733
4218450,87.0,348.0,1686.0,20.640569395017792
4218510,95.0,691.0,9420.0,7.335456475583864
4218570,87.0,172.0,1628.0,10.565110565110563
4218580,96.0,298.0,3422.0,8.708357685563998
4218590,83.0,759.0,3199.0,23.72616442638325
4218630,90.0,521.0,5266.0,9.893657424990506
4218660,98.0,357.0,3829.0,9.323583180987203
4218740,96.0,277.0,2777.0,9.974792942023766
4218750,93.0,580.0,7182.0,8.07574491785018
4218810,92.0,173.0,1520.0,11.38157894736842
4218840,95.0,968.0,10034.0,9.64719952162647
4218900,87.0,125.0,1487.0,8.406186953597848
4218930,97.0,250.0,5510.0,4.537205081669692
4218960,99.0,372.0,4045.0,9.19653893695921
4218990,63.0,31398.0,130231.0,24.109467023980464
4219020,92.0,403.0,1729.0,23.308270676691727
4219050,92.0,273.0,3918.0,6.967840735068913
4219140,87.0,174.0,1702.0,10.223266745005876
4219170,79.0,8325.0,23142.0,35.97355457609541
4219200,88.0,1079.0,3287.0,32.826285366595684
4219290,88.0,897.0,4598.0,19.508481948673335
4219350,96.0,392.0,3724.0,10.526315789473683
4219470,93.0,240.0,4984.0,4.815409309791333
4219500,93.0,2716.0,8903.0,30.50657081882511
4219650,93.0,363.0,3195.0,11.36150234741784
4219680,66.0,720.0,3188.0,22.58469259723965
4219710,86.0,649.0,2632.0,24.6580547112462
4219800,92.0,336.0,2093.0,16.05351170568562
4219860,95.0,108.0,1912.0,5.648535564853557
4219890,93.0,562.0,5153.0,10.906268193285465
4219920,98.0,293.0,3661.0,8.003277792952746
4220040,67.0,4036.0,17462.0,23.113045470163783
4220100,91.0,457.0,5177.0,8.827506277767046
4220220,95.0,173.0,1105.0,15.656108597285067
4220250,95.0,98.0,1536.0,6.380208333333333
4220370,90.0,747.0,5456.0,13.691348973607036
4220400,94.0,752.0,2825.0,26.61946902654867
4220550,96.0,223.0,3870.0,5.762273901808785
4220580,94.0,180.0,3240.0,5.555555555555555
4220640,92.0,191.0,2045.0,9.339853300733497
4220730,92.0,120.0,1571.0,7.638446849140674
4220910,95.0,97.0,1185.0,8.185654008438819
4220970,92.0,104.0,2062.0,5.04364694471387
4221090,79.0,3296.0,9870.0,33.394123606889565
4221120,87.0,176.0,2550.0,6.901960784313725
4221150,95.0,433.0,1912.0,22.64644351464435
4221200,92.0,389.0,4311.0,9.02342843887729
4221240,82.0,878.0,2283.0,38.45816907577749
4221330,92.0,487.0,2019.0,24.120851906884596
4221420,92.0,75.0,1199.0,6.255212677231025
4221540,77.0,502.0,3019.0,16.628022524014575
4221570,88.0,396.0,3329.0,11.895464103334334
4221660,92.0,257.0,1933.0,13.295395757889292
4221810,84.0,393.0,3550.0,11.070422535211268
4221840,92.0,361.0,2090.0,17.272727272727273
4221870,91.0,729.0,6486.0,11.23959296947271
4221910,87.0,241.0,1533.0,15.7208088714938
4221930,94.0,254.0,2273.0,11.17465904091509
4222050,92.0,137.0,2145.0,6.386946386946386
4222060,92.0,161.0,1799.0,8.949416342412452
4222170,92.0,190.0,2522.0,7.53370340999207
4222260,95.0,62.0,1355.0,4.575645756457565
4222350,95.0,186.0,3169.0,5.869359419375197
4222370,87.0,166.0,1814.0,9.151047409040794
4222380,93.0,231.0,3049.0,7.576254509675303
4222400,81.0,1761.0,4283.0,41.11604015876722
4222410,95.0,231.0,1865.0,12.386058981233244
4222440,96.0,615.0,7172.0,8.575013943112102
4222470,92.0,255.0,4107.0,6.20891161431702
4222530,95.0,140.0,1804.0,7.760532150776053
4222560,96.0,680.0,7988.0,8.512769153730595
4222590,93.0,339.0,3782.0,8.963511369645689
4222600,96.0,231.0,4062.0,5.68685376661743
4222620,92.0,123.0,2493.0,4.9338146811071
4222740,87.0,269.0,2486.0,10.82059533386967
4222770,95.0,635.0,6801.0,9.336862226143214
4222790,87.0,392.0,1424.0,27.52808988764045
4222860,88.0,640.0,4971.0,12.874673104003218
4223010,95.0,420.0,2772.0,15.151515151515152
4223040,87.0,248.0,1780.0,13.93258426966292
4223220,87.0,255.0,2098.0,12.15443279313632
4223250,82.0,168.0,1603.0,10.480349344978166
4223490,92.0,203.0,1988.0,10.211267605633804
4223550,92.0,225.0,1552.0,14.497422680412372
4223640,98.0,604.0,6900.0,8.753623188405797
4223760,91.0,435.0,3139.0,13.857916533928002
4223790,82.0,152.0,1452.0,10.46831955922865
4223820,92.0,183.0,1434.0,12.761506276150628
4223850,92.0,257.0,2296.0,11.193379790940766
4224000,89.0,357.0,3608.0,9.894678492239468
4224030,92.0,194.0,1785.0,10.868347338935576
4224150,80.0,673.0,2737.0,24.588966021191087
4224210,96.0,111.0,3994.0,2.7791687531296945
4224300,87.0,171.0,1691.0,10.112359550561797
4224320,83.0,2200.0,12180.0,18.0623973727422
4224360,87.0,122.0,1143.0,10.673665791776028
4224390,98.0,179.0,4109.0,4.356291068386469
4224480,92.0,284.0,3913.0,7.257858420649119
4224510,97.0,196.0,3098.0,6.326662362814719
4224540,92.0,282.0,3126.0,9.021113243761995
4224570,96.0,158.0,4004.0,3.9460539460539463
4224650,92.0,474.0,2404.0,19.717138103161396
4224750,93.0,563.0,2945.0,19.117147707979623
4224790,96.0,167.0,3682.0,4.535578489951114
4224820,88.0,712.0,4308.0,16.527390900649955
4224870,92.0,121.0,1524.0,7.939632545931759
4224960,97.0,342.0,4076.0,8.390578999018645
4224970,89.0,367.0,2512.0,14.609872611464969
4224990,82.0,347.0,1466.0,23.669849931787176
4225080,95.0,131.0,1333.0,9.827456864216051
4225110,90.0,513.0,4241.0,12.09620372553643
4225170,87.0,105.0,1511.0,6.949040370615486
4225200,93.0,305.0,3401.0,8.967950602763892
4225290,96.0,668.0,11925.0,5.60167714884696
4225590,96.0,161.0,2913.0,5.526948163405424
4225680,90.0,686.0,2835.0,24.19753086419753
4225740,87.0,338.0,2411.0,14.019079220240563
4225830,90.0,912.0,7736.0,11.789038262668043
4225870,92.0,221.0,524.0,42.17557251908397
4225950,89.0,1399.0,4498.0,31.10271231658515
4225980,95.0,269.0,2895.0,9.29188255613126
4226010,92.0,256.0,2120.0,12.075471698113208
4226070,92.0,316.0,1894.0,16.68426610348469
4226130,95.0,101.0,1434.0,7.043235704323571
4226250,94.0,435.0,4275.0,10.175438596491228
4226300,85.0,1935.0,7061.0,27.40405041778785
4226390,73.0,1524.0,5018.0,30.370665603826225
4226460,82.0,955.0,5002.0,19.09236305477809
4226520,87.0,237.0,1146.0,20.680628272251308
4226550,95.0,258.0,2239.0,11.523001339883878
4226580,94.0,460.0,6068.0,7.580751483190508
4226730,87.0,642.0,2269.0,28.294402820625823
4226760,95.0,121.0,1923.0,6.292251690067603
4226810,94.0,316.0,1677.0,18.843172331544427
4226820,59.0,1340.0,5694.0,23.53354408148929
4226850,94.0,262.0,2997.0,8.742075408742075
4280090,98.0,218.0,1373.0,15.877640203932994
4280220,92.0,258.0,549.0,46.99453551912568
4400003,92.0,220.0,780.0,28.205128205128204
4400004,92.0,158.0,820.0,19.26829268292683
4400030,97.0,195.0,3343.0,5.833084056236913
4400065,86.0,582.0,3184.0,18.27889447236181
4400090,82.0,284.0,2241.0,12.672913877733157
4400120,77.0,922.0,2665.0,34.59662288930582
4400150,88.0,344.0,3194.0,10.770194113963685
4400210,92.0,689.0,4722.0,14.59127488352393
4400240,86.0,2261.0,10177.0,22.216763289771052
4400270,82.0,502.0,4600.0,10.91304347826087
4400300,95.0,91.0,2482.0,3.666398066075746
4400330,86.0,1124.0,5335.0,21.068416119962514
4400360,95.0,142.0,1662.0,8.543922984356197
4400420,92.0,192.0,1266.0,15.165876777251183
4400540,92.0,722.0,3215.0,22.457231726283048
4400570,87.0,511.0,3054.0,16.73215455140799
4400630,87.0,263.0,2230.0,11.79372197309417
4400660,87.0,144.0,1309.0,11.000763941940413
4400720,82.0,640.0,2208.0,28.985507246376812
4400750,89.0,432.0,3923.0,11.01198062707112
4400780,86.0,595.0,3563.0,16.699410609037326
4400810,82.0,179.0,1716.0,10.431235431235432
4400840,79.0,2248.0,7966.0,28.21993472257093
4400870,95.0,245.0,2422.0,10.115606936416183
4400900,75.0,10387.0,23914.0,43.43480806222297
4400960,92.0,157.0,1270.0,12.36220472440945
4400990,92.0,172.0,2407.0,7.145824678022435
4401020,94.0,321.0,3091.0,10.384988676803625
4401050,87.0,314.0,1880.0,16.70212765957447
4401110,83.0,1751.0,8718.0,20.084881853636155
4401140,85.0,822.0,3552.0,23.14189189189189
4401170,82.0,398.0,3218.0,12.367930391547546
4401200,72.0,2124.0,5199.0,40.85401038661281
4500002,92.0,289.0,2335.0,12.376873661670237
4500690,84.0,439.0,2970.0,14.78114478114478
4500720,89.0,4478.0,24372.0,18.373543410471033
4500750,72.0,304.0,1183.0,25.697379543533387
4500780,90.0,1155.0,10085.0,11.45265245413981
4500810,84.0,209.0,1955.0,10.690537084398976
4500840,92.0,472.0,2581.0,18.28748547074777
4500870,85.0,356.0,2874.0,12.386917188587336
4500900,83.0,2389.0,12851.0,18.589992996653955
4500930,77.0,227.0,1371.0,16.557257476294676
4501080,82.0,380.0,2236.0,16.99463327370304
4501110,86.0,2493.0,20914.0,11.920244812087596
4501170,84.0,5294.0,34933.0,15.154724758824036
4501250,87.0,163.0,1785.0,9.131652661064424
4501440,84.0,6749.0,48514.0,13.911448241744653
4501500,83.0,1634.0,8843.0,18.477892118059483
4501530,84.0,922.0,5253.0,17.55187511897963
4501560,83.0,1241.0,7148.0,17.361499720201454
4501770,80.0,418.0,2030.0,20.591133004926107
4501830,85.0,1240.0,5701.0,21.75057007542536
4501860,88.0,1583.0,9952.0,15.906350482315112
4501920,86.0,948.0,4134.0,22.93178519593614
4501950,87.0,128.0,1686.0,7.591933570581258
4502010,89.0,3801.0,26301.0,14.451921980152846
4502070,86.0,443.0,3464.0,12.78868360277136
4502100,86.0,383.0,2759.0,13.88184124682856
4502130,82.0,3116.0,15933.0,19.556894495700742
4502190,75.0,656.0,3478.0,18.861414606095455
4502250,87.0,176.0,1231.0,14.297319252640133
4502280,86.0,1039.0,9391.0,11.063784474496858
4502310,84.0,8947.0,73117.0,12.23655237496068
4502340,82.0,1455.0,8801.0,16.532212248608115
4502400,92.0,140.0,1554.0,9.00900900900901
4502430,87.0,407.0,2261.0,18.000884564352056
4502490,82.0,6887.0,43179.0,15.949883044998725
4502520,72.0,749.0,2631.0,28.468263017863933
4502550,86.0,1516.0,10740.0,14.115456238361263
4502580,83.0,1691.0,13162.0,12.847591551435952
4502610,80.0,902.0,5726.0,15.75270695075096
4502640,78.0,597.0,3045.0,19.60591133004926
4502670,92.0,362.0,1962.0,18.450560652395513
4502700,90.0,3367.0,26419.0,12.744615617547977
4502730,78.0,1899.0,8846.0,21.467329866606377
4502760,82.0,201.0,2061.0,9.75254730713246
4502790,76.0,907.0,3485.0,26.025824964131992
4502820,91.0,1560.0,17196.0,9.071877180739708
4502970,80.0,843.0,3972.0,21.22356495468278
4503030,88.0,991.0,6018.0,16.467264872050517
4503060,84.0,1571.0,10410.0,15.091258405379444
4503150,77.0,375.0,2078.0,18.046198267564968
4503180,81.0,538.0,3625.0,14.841379310344829
4503210,85.0,971.0,6517.0,14.89949363203928
4503330,84.0,2501.0,16349.0,15.297571716924582
4503360,78.0,4286.0,24017.0,17.845692634383976
4503390,87.0,2690.0,26993.0,9.965546623198607
4503460,77.0,320.0,2333.0,13.716245177882556
4503480,91.0,726.0,5144.0,14.11353032659409
4503510,87.0,1111.0,10112.0,10.986946202531646
4503540,84.0,493.0,2874.0,17.153792623521223
4503570,83.0,554.0,2922.0,18.9596167008898
4503600,87.0,878.0,8470.0,10.365997638724911
4503630,89.0,1757.0,11436.0,15.363763553690102
4503660,86.0,1628.0,7419.0,21.943658174956195
4503750,76.0,607.0,4043.0,15.013603759584468
4503780,81.0,688.0,3967.0,17.34308041341064
4503810,85.0,840.0,5309.0,15.822188736108494
4503840,91.0,809.0,7870.0,10.279542566709022
4503870,83.0,2134.0,17399.0,12.265072705327892
4503900,94.0,854.0,15010.0,5.689540306462358
4503901,64.0,1680.0,17128.0,9.808500700607192
4503902,81.0,3474.0,16670.0,20.83983203359328
4503907,95.0,4.0,269.0,1.486988847583643
4503908,75.0,910.0,4518.0,20.14165559982293
4602070,88.0,592.0,4521.0,13.09444813094448
4605610,92.0,163.0,1385.0,11.768953068592056
4607950,96.0,315.0,3945.0,7.984790874524715
4608520,87.0,446.0,3507.0,12.717422298260622
4612300,32.0,10.0,251.0,3.98406374501992
4619410,92.0,360.0,1922.0,18.730489073881373
4631350,89.0,220.0,4602.0,4.780530204259017
4631710,95.0,64.0,1359.0,4.7093451066961
4635480,67.0,437.0,2562.0,17.056986729117877
4636990,92.0,105.0,1374.0,7.641921397379912
4641300,67.0,141.0,830.0,16.987951807228914
4648390,92.0,341.0,2842.0,11.99859254046446
4655260,82.0,342.0,2767.0,12.359956631731118
4659820,75.0,2814.0,13810.0,20.376538740043447
4666270,84.0,4507.0,24813.0,18.163865715552333
4666930,92.0,249.0,2360.0,10.55084745762712
4669930,82.0,362.0,2663.0,13.593691325572662
4672090,62.0,1524.0,1887.0,80.7631160572337
4676620,87.0,391.0,4086.0,9.569260890846794
4680430,95.0,183.0,2871.0,6.374085684430512
4700001,95.0,111.0,9567.0,1.160238319222327
4700060,95.0,195.0,2045.0,9.535452322738386
4700090,96.0,1165.0,6554.0,17.775404333231613
4700144,92.0,79.0,523.0,15.105162523900573
4700148,79.0,14889.0,107528.0,13.846625995089653
4700149,95.0,607.0,8528.0,7.117729831144465
4700150,89.0,466.0,2632.0,17.705167173252278
4700151,94.0,397.0,6120.0,6.486928104575164
4700152,97.0,220.0,4645.0,4.736275565123789
4700153,97.0,821.0,8481.0,9.68046220964509
4700180,91.0,1353.0,8778.0,15.413533834586463
4700240,95.0,248.0,2133.0,11.626816690107828
4700270,92.0,266.0,1781.0,14.93542953396968
4700300,94.0,1043.0,10804.0,9.653831914105886
4700330,92.0,1517.0,9900.0,15.323232323232322
4700360,93.0,553.0,4141.0,13.354262255493843
4700420,92.0,1298.0,5684.0,22.83603096410978
4700450,92.0,219.0,1896.0,11.550632911392404
4700510,91.0,1350.0,5012.0,26.93535514764565
4700570,91.0,1056.0,6274.0,16.831367548613326
4700600,95.0,403.0,2878.0,14.002779708130648
4700630,93.0,1103.0,4149.0,26.58471920944806
4700690,94.0,747.0,5787.0,12.90824261275272
4700750,92.0,875.0,4867.0,17.978220669817134
4700780,93.0,430.0,4391.0,9.792757913914826
4700850,98.0,129.0,1992.0,6.475903614457831
4700900,92.0,1043.0,7426.0,14.045246431457045
4700960,92.0,248.0,1539.0,16.114359974009098
4700990,92.0,417.0,3024.0,13.78968253968254
4701020,94.0,1246.0,8837.0,14.099807627022743
4701050,95.0,574.0,3895.0,14.736842105263156
4701080,87.0,352.0,2666.0,13.203300825206302
4701110,92.0,314.0,2600.0,12.076923076923077
4701170,93.0,477.0,3569.0,13.365088260016812
4701290,91.0,902.0,5307.0,16.996419822875446
4701400,94.0,319.0,4109.0,7.763446093940131
4701410,93.0,440.0,3841.0,11.455350169226763
4701440,97.0,594.0,3474.0,17.098445595854923
4701470,93.0,607.0,6775.0,8.959409594095941
4701500,98.0,222.0,2884.0,7.69764216366158
4701530,92.0,205.0,2040.0,10.049019607843135
4701590,87.0,7044.0,44204.0,15.935209483304677
4701650,84.0,550.0,3692.0,14.897074756229689
4701680,92.0,666.0,3599.0,18.505140316754655
4701740,97.0,1096.0,6701.0,16.355767795851364
4701770,92.0,519.0,2961.0,17.52786220871327
4701800,95.0,465.0,3988.0,11.659979939819458
4701830,94.0,324.0,2851.0,11.364433532094004
4701860,91.0,446.0,3256.0,13.6977886977887
4701980,92.0,433.0,3020.0,14.33774834437086
4702070,92.0,159.0,1374.0,11.572052401746726
4702100,95.0,1032.0,7298.0,14.140860509728691
4702130,93.0,978.0,7793.0,12.54972411138201
4702160,95.0,210.0,2013.0,10.432190760059612
4702190,96.0,1306.0,7521.0,17.364712139343172
4702220,90.0,10715.0,60700.0,17.652388797364086
4702310,98.0,560.0,3959.0,14.14498610760293
4702340,96.0,724.0,6995.0,10.35025017869907
4702400,92.0,299.0,2300.0,13.0
4702430,87.0,286.0,1702.0,16.803760282021152
4702490,95.0,526.0,3780.0,13.915343915343914
4702520,95.0,414.0,4893.0,8.461066830165542
4702550,88.0,524.0,4005.0,13.083645443196003
4702580,86.0,3008.0,12371.0,24.314930078409184
4702640,87.0,729.0,4074.0,17.8939617083947
4702670,95.0,845.0,5578.0,15.148798852635354
4702700,97.0,191.0,5331.0,3.5828174826486583
4702760,88.0,1920.0,12878.0,14.909147383134028
4702790,95.0,56.0,1357.0,4.126750184229919
4702820,93.0,869.0,5684.0,15.288529204785362
4702880,95.0,439.0,4284.0,10.247432306255837
4702910,95.0,173.0,1776.0,9.74099099099099
4702970,95.0,146.0,1993.0,7.325639739086803
4703000,90.0,1040.0,5230.0,19.88527724665392
4703030,94.0,3754.0,34812.0,10.783637826037
4703090,99.0,196.0,2925.0,6.700854700854701
4703180,80.0,15935.0,84572.0,18.84193350044932
4703240,88.0,705.0,4317.0,16.330785267546908
4703270,87.0,501.0,3347.0,14.968628622647143
4703330,92.0,428.0,3144.0,13.61323155216285
4703450,95.0,401.0,2387.0,16.79932970255551
4703480,90.0,1546.0,11370.0,13.597185576077395
4703510,91.0,460.0,4321.0,10.64568386947466
4703590,94.0,864.0,6626.0,13.0395412013281
4703600,95.0,1379.0,11251.0,12.256688294373834
4703690,96.0,4642.0,45329.0,10.240684771338437
4703720,95.0,289.0,2988.0,9.67202141900937
4703750,92.0,366.0,2225.0,16.44943820224719
4703780,90.0,2896.0,14631.0,19.79358895495865
4703870,94.0,273.0,3086.0,8.846403110823072
4703960,95.0,253.0,2066.0,12.245885769603095
4703990,95.0,1644.0,9601.0,17.123216331632122
4704020,94.0,3006.0,29434.0,10.212679214513829
4704080,97.0,1116.0,11103.0,10.05133747635774
4704200,88.0,602.0,3479.0,17.303822937625753
4704230,92.0,515.0,2406.0,21.404821280133003
4704260,92.0,106.0,1668.0,6.3549160671462825
4704290,92.0,630.0,3930.0,16.030534351145036
4704350,96.0,994.0,6569.0,15.131679098797385
4704380,93.0,1218.0,8430.0,14.448398576512457
4704440,95.0,477.0,2311.0,20.64041540458676
4704470,93.0,547.0,4197.0,13.033118894448414
4704500,92.0,361.0,4004.0,9.015984015984015
4704530,96.0,2208.0,39330.0,5.614035087719298
4704550,96.0,2556.0,18407.0,13.886021622208942
4800008,98.0,544.0,6414.0,8.481446835048331
4800009,95.0,137.0,2439.0,5.617056170561706
4800010,89.0,2298.0,19830.0,11.588502269288956
4800011,95.0,446.0,3706.0,12.034538586076632
4800016,42.0,4501.0,5810.0,77.46987951807229
4800020,77.0,235.0,915.0,25.683060109289617
4800030,97.0,1194.0,17277.0,6.910922035075534
4800055,99.0,245.0,5662.0,4.327092900035323
4800115,72.0,21.0,194.0,10.824742268041238
4800133,77.0,312.0,384.0,81.25
4800163,93.0,997.0,10812.0,9.221235664076952
4800179,95.0,649.0,5650.0,11.486725663716816
4800204,95.0,73.0,1320.0,5.53030303030303
4800209,94.0,852.0,10859.0,7.846026337600147
4800210,97.0,230.0,3410.0,6.744868035190615
4800211,99.0,912.0,35497.0,2.5692312026368427
4800235,87.0,168.0,1658.0,10.132689987937274
4800241,97.0,340.0,3929.0,8.653601425299058
4800264,92.0,280.0,5171.0,5.414813382324502
4800266,95.0,542.0,4307.0,12.58416531228233
4800271,99.0,22.0,582.0,3.7800687285223367
4800274,95.0,306.0,4942.0,6.191825171995144
4800292,95.0,844.0,9623.0,8.770653642315287
4801405,95.0,214.0,3407.0,6.281185793953625
4801440,97.0,1610.0,16132.0,9.98016364988842
4807350,91.0,1002.0,13570.0,7.383935151068534
4807440,91.0,2767.0,15865.0,17.440907658367475
4807470,95.0,165.0,1588.0,10.390428211586904
4807590,97.0,367.0,4843.0,7.577947553169523
4807710,79.0,12585.0,63933.0,19.684669888789827
4807780,99.0,282.0,5719.0,4.93093198111558
4807800,85.0,1018.0,5066.0,20.09474930911962
4807830,90.0,7528.0,45803.0,16.43560465471694
4807890,96.0,990.0,21148.0,4.6812937393606955
4808090,94.0,2296.0,24824.0,9.24911376087657
4808130,89.0,4204.0,32936.0,12.764148651931018
4808190,95.0,127.0,1324.0,9.59214501510574
4808280,95.0,299.0,4025.0,7.428571428571429
4808310,95.0,818.0,6801.0,12.0276429936774
4808340,93.0,353.0,3456.0,10.21412037037037
4808550,93.0,528.0,2545.0,20.74656188605108
4808580,92.0,286.0,1472.0,19.429347826086957
4808670,95.0,114.0,2716.0,4.197349042709867
4808700,86.0,9488.0,60328.0,15.727357114441055
4808870,94.0,334.0,3116.0,10.718870346598203
4808880,95.0,178.0,1688.0,10.545023696682463
4808910,95.0,178.0,2495.0,7.134268537074148
4808940,92.0,12162.0,80480.0,15.11182902584493
4809200,97.0,811.0,6495.0,12.486528098537336
4809360,87.0,310.0,2280.0,13.596491228070176
4809450,98.0,381.0,5391.0,7.0673344462993875
4809570,95.0,1748.0,10896.0,16.04258443465492
4809630,91.0,716.0,3571.0,20.050406048725847
4809670,83.0,4173.0,18041.0,23.13064685993016
4809720,92.0,811.0,3313.0,24.479323875641413
4809810,95.0,147.0,2263.0,6.495802032699956
4809860,95.0,1256.0,11102.0,11.313276887047378
4810200,87.0,802.0,3844.0,20.86368366285119
4810230,92.0,2827.0,23663.0,11.946921354012591
4810260,95.0,154.0,1474.0,10.44776119402985
4810710,99.0,674.0,8690.0,7.756041426927503
4810800,92.0,173.0,1690.0,10.236686390532544
4810890,97.0,349.0,2729.0,12.788567240747524
4810990,95.0,204.0,1697.0,12.02121390689452
4811190,86.0,2022.0,12345.0,16.37910085054678
4811220,87.0,208.0,1498.0,13.885180240320429
4811280,93.0,531.0,4763.0,11.148435859752256
4811310,96.0,272.0,2985.0,9.112227805695143
4811340,92.0,151.0,2037.0,7.41286205203731
4811460,95.0,56.0,1371.0,4.084609773887673
4811580,92.0,255.0,1588.0,16.05793450881612
4811610,95.0,372.0,1751.0,21.245002855511135
4811640,95.0,342.0,2704.0,12.64792899408284
4811680,92.0,5819.0,45553.0,12.774131231752026
4811700,96.0,411.0,3692.0,11.132177681473456
4811790,84.0,2160.0,16132.0,13.389536325316143
4812060,95.0,192.0,2554.0,7.517619420516837
4812120,88.0,555.0,3227.0,17.198636504493336
4812180,94.0,1205.0,12219.0,9.861690809395204
4812220,95.0,368.0,3202.0,11.492816989381636
4812390,95.0,90.0,1735.0,5.187319884726225
4812420,96.0,455.0,4061.0,11.204136912090618
4812460,95.0,171.0,1802.0,9.48945615982242
4812480,93.0,590.0,3912.0,15.081799591002046
4812640,95.0,266.0,1854.0,14.347357065803669
4812750,95.0,134.0,2184.0,6.135531135531135
4812780,94.0,463.0,6201.0,7.466537655216901
4812810,95.0,920.0,9945.0,9.250879839115134
4812990,92.0,462.0,2211.0,20.8955223880597
4813020,99.0,363.0,8357.0,4.343663994256312
4813050,95.0,3232.0,25173.0,12.83915306081913
4813110,95.0,379.0,2685.0,14.115456238361263
4813170,90.0,610.0,3912.0,15.593047034764826
4813230,94.0,944.0,7851.0,12.023945994140874
4813290,95.0,161.0,2576.0,6.25
4813320,92.0,273.0,2670.0,10.224719101123595
4813500,95.0,172.0,1513.0,11.368142762723068
