LEAID,chron_absent,enrolled,absent_rate
1717550,412.0,2796.0,14.735336194563661
1717580,60.0,309.0,19.41747572815534
1717670,52.0,452.0,11.504424778761061
1717700,28.0,229.0,12.22707423580786
1717730,184.0,1795.0,10.250696378830083
1717790,59.0,371.0,15.902964959568733
1717800,242.0,2033.0,11.90359075258239
1717850,72.0,1232.0,5.844155844155844
1718030,89.0,430.0,20.69767441860465
1718060,89.0,636.0,13.9937106918239
1718090,5.0,237.0,2.109704641350211
1718180,50.0,434.0,11.52073732718894
1718200,160.0,601.0,26.622296173044923
1718240,1247.0,6542.0,19.061449098135128
1718270,308.0,1874.0,16.435432230522945
1718360,49.0,393.0,12.46819338422392
1718390,36.0,224.0,16.071428571428573
1718420,443.0,2514.0,17.62132060461416
1718450,461.0,1805.0,25.540166204986146
1718480,164.0,1011.0,16.2215628090999
1718510,107.0,896.0,11.941964285714286
1718570,191.0,4187.0,4.561738715070456
1718600,209.0,1034.0,20.212765957446805
1718810,527.0,2452.0,21.492659053833606
1718840,175.0,1747.0,10.01717229536348
1718870,21.0,947.0,2.2175290390707496
1718960,79.0,436.0,18.11926605504587
1718990,15.0,2788.0,0.5380200860832138
1719080,414.0,3685.0,11.234735413839891
1719110,41.0,903.0,4.540420819490587
1719200,314.0,1738.0,18.06674338319908
1719230,29.0,440.0,6.59090909090909
1719260,62.0,677.0,9.15805022156573
1719290,346.0,3787.0,9.136519672564035
1719320,730.0,4282.0,17.048108360579167
1719420,2.0,161.0,1.2422360248447204
1719500,284.0,3811.0,7.452112306481238
1719530,238.0,2019.0,11.788013868251609
1719560,450.0,2840.0,15.845070422535212
1719620,322.0,2012.0,16.003976143141152
1719660,313.0,1220.0,25.65573770491803
1719680,28.0,566.0,4.946996466431095
1719830,896.0,9563.0,9.369444734915822
1719920,45.0,320.0,14.0625
1719960,55.0,920.0,5.978260869565218
1719970,238.0,2064.0,11.531007751937985
1720170,103.0,985.0,10.456852791878173
1720180,182.0,979.0,18.590398365679263
1720190,1.0,70.0,1.4285714285714286
1720220,62.0,1032.0,6.007751937984496
1720250,15.0,228.0,6.578947368421052
1720280,798.0,3153.0,25.309229305423408
1720370,12.0,171.0,7.017543859649122
1720380,258.0,1320.0,19.545454545454547
1720430,279.0,2544.0,10.966981132075473
1720490,174.0,1862.0,9.344790547798066
1720550,213.0,1060.0,20.09433962264151
1720580,2031.0,11051.0,18.378427291647814
1720610,2993.0,6615.0,45.245653817082385
1720640,39.0,426.0,9.15492957746479
1720760,1367.0,4660.0,29.334763948497855
1720790,26.0,214.0,12.149532710280374
1720880,227.0,1596.0,14.223057644110277
1720910,7.0,102.0,6.862745098039216
1720970,30.0,451.0,6.651884700665188
1721000,427.0,1843.0,23.168746608790016
1721030,278.0,3268.0,8.50673194614443
1721130,6.0,77.0,7.792207792207792
1721180,90.0,1717.0,5.241700640652301
1721270,283.0,3459.0,8.181555362821625
1721300,72.0,514.0,14.007782101167315
1721390,151.0,1075.0,14.046511627906977
1721420,43.0,548.0,7.846715328467154
1721450,77.0,1389.0,5.543556515478762
1721510,18.0,191.0,9.424083769633508
1721600,200.0,3123.0,6.404098623118797
1721630,124.0,1376.0,9.011627906976743
1721680,48.0,221.0,21.71945701357466
1721720,50.0,885.0,5.649717514124294
1721750,151.0,1645.0,9.179331306990882
1721780,327.0,1561.0,20.948110185778347
1721840,368.0,2598.0,14.164742109314856
1721870,138.0,2528.0,5.458860759493671
1721900,543.0,5639.0,9.629366909026423
1722020,219.0,2673.0,8.19304152637486
1722050,20.0,411.0,4.866180048661801
1722080,168.0,919.0,18.280739934711644
1722110,199.0,1218.0,16.338259441707716
1722130,169.0,957.0,17.659352142110762
1722150,174.0,1187.0,14.658803706823925
1722300,56.0,570.0,9.824561403508772
1722350,22.0,193.0,11.398963730569948
1722500,218.0,1394.0,15.638450502152079
1722530,63.0,840.0,7.5
1722620,62.0,1422.0,4.360056258790436
1722710,41.0,518.0,7.915057915057915
1722740,932.0,3437.0,27.11667151585685
1722770,38.0,604.0,6.291390728476822
1722800,62.0,2289.0,2.7086063783311487
1722830,388.0,3394.0,11.431938715380083
1722860,13.0,148.0,8.783783783783784
1722870,41.0,263.0,15.5893536121673
1722920,21.0,194.0,10.824742268041238
1722950,262.0,997.0,26.278836509528585
1722980,235.0,1150.0,20.434782608695652
1723050,190.0,753.0,25.232403718459494
1723070,712.0,6944.0,10.253456221198157
1723090,83.0,1810.0,4.585635359116022
1723100,47.0,805.0,5.838509316770186
1723160,3.0,112.0,2.6785714285714284
1723200,170.0,1447.0,11.748445058742226
1723250,251.0,1308.0,19.189602446483182
1723350,551.0,3774.0,14.599894011658717
1723460,297.0,3121.0,9.516180711310477
1723640,50.0,225.0,22.22222222222222
1723700,11.0,73.0,15.068493150684931
1723730,83.0,1472.0,5.638586956521739
1723850,211.0,2477.0,8.518368994751716
1723880,521.0,4002.0,13.018490754622688
1723920,249.0,1930.0,12.901554404145077
1723970,309.0,725.0,42.62068965517241
1724000,131.0,1444.0,9.072022160664819
1724060,470.0,3128.0,15.025575447570333
1724090,1345.0,6388.0,21.055103318722605
1724120,2.0,112.0,1.7857142857142856
1724270,124.0,1461.0,8.487337440109515
1724330,259.0,2574.0,10.062160062160062
1724390,273.0,1839.0,14.845024469820556
1724420,54.0,1179.0,4.580152671755725
1724480,429.0,4422.0,9.701492537313433
1724570,116.0,688.0,16.86046511627907
1724600,753.0,3878.0,19.417225373904074
1724650,85.0,585.0,14.529914529914532
1724720,533.0,2740.0,19.452554744525546
1724750,135.0,1217.0,11.092851273623666
1724780,373.0,2564.0,14.54758190327613
1724870,183.0,1313.0,13.937547600913938
1724900,63.0,417.0,15.107913669064748
1724940,287.0,3791.0,7.570561857029808
1725000,565.0,1999.0,28.264132066033014
1725020,495.0,2525.0,19.603960396039604
1725050,687.0,3387.0,20.28343666961913
1725110,62.0,3277.0,1.8919743667989013
1725190,39.0,304.0,12.828947368421053
1725260,2.0,58.0,3.4482758620689653
1725290,525.0,4473.0,11.737089201877934
1725320,436.0,2238.0,19.481680071492406
1725500,40.0,650.0,6.153846153846154
1725590,86.0,670.0,12.835820895522387
1725620,80.0,1157.0,6.914433880726016
1725650,111.0,564.0,19.680851063829788
1725680,47.0,284.0,16.549295774647888
1725690,152.0,1651.0,9.206541490006057
1725740,27.0,865.0,3.121387283236994
1725770,154.0,974.0,15.811088295687886
1725920,283.0,1867.0,15.158007498660952
1726100,120.0,1157.0,10.371650821089023
1726180,120.0,410.0,29.268292682926827
1726190,29.0,758.0,3.825857519788918
1726250,9.0,187.0,4.81283422459893
1726310,162.0,4700.0,3.446808510638298
1726340,373.0,2817.0,13.241036563720272
1726370,83.0,1558.0,5.327342747111682
1726400,1407.0,7011.0,20.068463842533163
1726430,202.0,994.0,20.321931589537222
1726490,11.0,288.0,3.8194444444444446
1726550,191.0,1624.0,11.761083743842365
1726590,13.0,248.0,5.241935483870968
1726610,161.0,1177.0,13.678844519966017
1726640,64.0,913.0,7.0098576122672505
1726710,103.0,1033.0,9.970958373668925
1726760,38.0,318.0,11.949685534591195
1726800,287.0,3063.0,9.369898792033954
1726820,51.0,648.0,7.87037037037037
1726850,60.0,907.0,6.615214994487322
1726880,3089.0,8296.0,37.23481195756991
1726970,121.0,369.0,32.79132791327913
1727180,61.0,465.0,13.118279569892474
1727210,136.0,2303.0,5.905340859748154
1727290,71.0,528.0,13.446969696969695
1727300,98.0,1166.0,8.404802744425385
1727340,302.0,1286.0,23.48367029548989
1727360,283.0,1152.0,24.56597222222222
1727390,199.0,2255.0,8.824833702882483
1727450,33.0,432.0,7.638888888888889
1727540,122.0,1551.0,7.865892972275951
1727570,110.0,2012.0,5.467196819085487
1727610,474.0,1944.0,24.382716049382715
1727710,1870.0,16213.0,11.533954234256461
1727720,37.0,600.0,6.166666666666667
1727740,45.0,400.0,11.25
1727780,40.0,241.0,16.59751037344398
1727840,133.0,536.0,24.813432835820894
1727930,7.0,86.0,8.13953488372093
1727960,70.0,511.0,13.698630136986301
1727990,78.0,897.0,8.695652173913043
1728110,3.0,167.0,1.7964071856287425
1728140,169.0,5226.0,3.233830845771144
1728160,40.0,248.0,16.129032258064516
1728200,439.0,3936.0,11.153455284552846
1728260,18.0,171.0,10.526315789473683
1728270,15.0,259.0,5.7915057915057915
1728500,40.0,594.0,6.7340067340067336
1728530,788.0,4563.0,17.269340346263423
1728560,72.0,617.0,11.66936790923825
1728620,2062.0,12082.0,17.06671080946863
1728650,79.0,1078.0,7.328385899814471
1728700,66.0,1144.0,5.769230769230769
1728810,64.0,626.0,10.223642172523961
1728890,313.0,3410.0,9.178885630498533
1728920,48.0,564.0,8.51063829787234
1728980,70.0,1787.0,3.917179630665921
1729010,211.0,5169.0,4.0820274714644995
1729040,74.0,434.0,17.050691244239633
1729100,32.0,283.0,11.307420494699647
1729130,41.0,928.0,4.418103448275862
1729190,328.0,3287.0,9.978703985397019
1729220,306.0,1772.0,17.268623024830703
1729250,413.0,6121.0,6.747263519032838
1729280,931.0,3371.0,27.617917531889645
1729310,3.0,76.0,3.9473684210526314
1729340,41.0,277.0,14.801444043321299
1729420,93.0,607.0,15.32125205930807
1729520,18.0,165.0,10.909090909090908
1729670,47.0,562.0,8.362989323843415
1729700,7.0,87.0,8.045977011494253
1729730,7.0,33.0,21.21212121212121
1729760,322.0,3583.0,8.986882500697739
1729790,385.0,2446.0,15.739983646770236
1729890,272.0,1832.0,14.847161572052403
1729940,43.0,610.0,7.049180327868852
1730060,34.0,337.0,10.089020771513352
1730160,129.0,1416.0,9.110169491525424
1730200,82.0,1054.0,7.7798861480075905
1730220,318.0,5093.0,6.243864127233458
1730270,8231.0,17379.0,47.3617584440992
1730300,252.0,2059.0,12.23895094706168
1730330,471.0,1329.0,35.44018058690745
1730420,1349.0,12462.0,10.82490771946718
1730450,2183.0,11706.0,18.648556295916624
1730480,38.0,303.0,12.541254125412541
1730510,84.0,617.0,13.614262560777956
1730540,53.0,365.0,14.520547945205479
1730570,53.0,686.0,7.725947521865889
1730600,173.0,1977.0,8.750632271117857
1730630,217.0,1315.0,16.50190114068441
1730660,74.0,515.0,14.36893203883495
1730750,154.0,872.0,17.660550458715598
1730780,44.0,474.0,9.282700421940929
1730810,511.0,1686.0,30.308422301304866
1730840,232.0,4545.0,5.104510451045105
1730870,34.0,239.0,14.225941422594143
1730900,68.0,258.0,26.356589147286826
1730930,73.0,615.0,11.869918699186991
1730990,43.0,561.0,7.66488413547237
1731020,18.0,446.0,4.0358744394618835
1731050,62.0,875.0,7.085714285714285
1731080,686.0,3402.0,20.16460905349794
1731110,624.0,1821.0,34.2668863261944
1731140,25.0,175.0,14.285714285714285
1731200,43.0,430.0,10.0
1731230,4342.0,12572.0,34.53706649697741
1731270,151.0,737.0,20.488466757123476
1731290,163.0,1400.0,11.642857142857142
1731310,7.0,64.0,10.9375
1731380,72.0,909.0,7.920792079207921
1731410,137.0,792.0,17.2979797979798
1731500,117.0,1313.0,8.91089108910891
1731560,13.0,147.0,8.843537414965986
1731620,56.0,434.0,12.903225806451612
1731710,160.0,1267.0,12.628255722178375
1731740,3958.0,26215.0,15.098226206370398
1731770,307.0,2367.0,12.970004224757076
1731860,38.0,223.0,17.040358744394617
1731890,55.0,322.0,17.080745341614907
1731920,82.0,1253.0,6.5442936951316835
1731950,62.0,216.0,28.703703703703702
1732040,70.0,771.0,9.07911802853437
1732090,8.0,156.0,5.128205128205128
1732100,22.0,603.0,3.6484245439469323
1732160,195.0,1256.0,15.525477707006369
1732190,42.0,706.0,5.94900849858357
1732220,150.0,647.0,23.183925811437405
1732280,100.0,505.0,19.801980198019802
1732370,178.0,1531.0,11.6263879817113
1732490,24.0,147.0,16.3265306122449
1732520,11.0,680.0,1.6176470588235297
1732550,39.0,787.0,4.955527318932655
1732580,581.0,4213.0,13.790647994303345
1732670,119.0,1145.0,10.393013100436681
1732700,131.0,529.0,24.763705103969755
1732770,29.0,769.0,3.7711313394018204
1732830,113.0,813.0,13.899138991389915
1732850,119.0,1585.0,7.507886435331231
1732910,120.0,4182.0,2.8694404591104736
1732960,65.0,869.0,7.479861910241657
1732970,169.0,1783.0,9.478407178911946
1733000,1376.0,6445.0,21.34988363072149
1733030,30.0,254.0,11.811023622047244
1733090,57.0,463.0,12.311015118790497
1733120,14.0,232.0,6.0344827586206895
1733210,513.0,1673.0,30.66347878063359
1733240,290.0,763.0,38.00786369593709
1733270,218.0,1820.0,11.978021978021978
1733300,73.0,996.0,7.329317269076305
1733380,164.0,1417.0,11.573747353563867
1733390,67.0,624.0,10.737179487179487
1733420,964.0,2962.0,32.545577312626605
1733450,72.0,893.0,8.062709966405375
1733510,112.0,669.0,16.741405082212257
1733690,270.0,2250.0,12.0
1733720,231.0,852.0,27.11267605633803
1733750,12.0,310.0,3.870967741935484
1733810,52.0,1050.0,4.9523809523809526
1733840,66.0,732.0,9.01639344262295
1733870,84.0,1444.0,5.8171745152354575
1733930,98.0,1118.0,8.765652951699463
1733950,105.0,913.0,11.500547645125959
1733990,104.0,1508.0,6.896551724137931
1734020,231.0,1621.0,14.250462677359653
1734100,248.0,1453.0,17.068134893324157
1734110,51.0,249.0,20.481927710843372
1734140,37.0,499.0,7.414829659318638
1734170,8.0,133.0,6.015037593984962
1734230,244.0,1604.0,15.211970074812967
1734260,128.0,1573.0,8.137317228226319
1734290,129.0,936.0,13.782051282051283
1734320,160.0,2288.0,6.993006993006993
1734350,95.0,915.0,10.382513661202186
1734380,101.0,636.0,15.880503144654087
1734410,1404.0,5941.0,23.63238512035011
1734440,77.0,1063.0,7.243650047036689
1734470,17.0,296.0,5.743243243243244
1734510,8044.0,26103.0,30.81638125885913
1734540,66.0,1624.0,4.064039408866995
1734590,55.0,382.0,14.397905759162304
1734620,9.0,134.0,6.7164179104477615
1734650,3.0,50.0,6.0
1734710,64.0,682.0,9.3841642228739
1734740,1564.0,14413.0,10.851314785263304
1734770,8.0,225.0,3.5555555555555554
1734870,26.0,318.0,8.176100628930817
1734990,1280.0,6846.0,18.697049371896
1735010,366.0,1884.0,19.426751592356688
1735100,7.0,74.0,9.45945945945946
1735160,103.0,967.0,10.651499482936918
1735190,146.0,694.0,21.037463976945244
1735220,73.0,481.0,15.176715176715177
1735310,95.0,483.0,19.66873706004141
1735340,84.0,364.0,23.076923076923077
1735370,271.0,2068.0,13.104448742746616
1735400,70.0,804.0,8.706467661691542
1735460,419.0,1363.0,30.74101247248716
1735610,21.0,256.0,8.203125
1735640,134.0,1477.0,9.07244414353419
1735770,17.0,278.0,6.115107913669065
1735820,28.0,494.0,5.668016194331984
1735850,58.0,447.0,12.97539149888143
1735940,94.0,605.0,15.537190082644628
1735970,58.0,724.0,8.011049723756907
1736090,167.0,1194.0,13.986599664991624
1736180,125.0,1484.0,8.423180592991914
1736210,59.0,502.0,11.752988047808765
1736240,8.0,107.0,7.476635514018691
1736300,247.0,1867.0,13.229780396357793
1736330,41.0,339.0,12.094395280235988
1736360,130.0,630.0,20.634920634920633
1736450,168.0,1839.0,9.135399673735726
1736480,151.0,1834.0,8.233369683751363
1736510,25.0,545.0,4.587155963302752
1736570,38.0,804.0,4.72636815920398
1736600,132.0,933.0,14.14790996784566
1736610,79.0,478.0,16.527196652719663
1736640,52.0,330.0,15.757575757575756
1736720,49.0,645.0,7.596899224806202
1736750,21.0,1833.0,1.1456628477905073
1736780,61.0,210.0,29.04761904761905
1736810,308.0,3669.0,8.394657944944127
1736840,8.0,97.0,8.24742268041237
1736900,226.0,1063.0,21.260583254938854
1736960,39.0,336.0,11.607142857142858
1737020,7.0,51.0,13.725490196078432
1737050,52.0,639.0,8.137715179968701
1737080,4406.0,13262.0,33.22274166792339
1737120,26.0,367.0,7.084468664850137
1737140,40.0,217.0,18.433179723502306
1737170,1959.0,12795.0,15.310668229777258
1737230,36.0,422.0,8.530805687203792
1737320,54.0,446.0,12.10762331838565
1737350,246.0,3614.0,6.806862202545656
1737380,60.0,806.0,7.444168734491314
1737410,32.0,468.0,6.837606837606838
1737470,1.0,185.0,0.5405405405405406
1737490,96.0,719.0,13.351877607788595
1737590,205.0,1299.0,15.78137028483449
1737650,64.0,462.0,13.852813852813853
1737680,236.0,1480.0,15.945945945945947
1737800,5.0,74.0,6.756756756756757
1737830,36.0,353.0,10.198300283286118
1737860,12.0,406.0,2.955665024630542
1737980,63.0,618.0,10.194174757281553
1738070,70.0,517.0,13.539651837524177
1738100,279.0,872.0,31.995412844036696
1738130,101.0,1127.0,8.96184560780834
1738190,17.0,255.0,6.666666666666667
1738220,205.0,2970.0,6.902356902356903
1738370,108.0,1045.0,10.334928229665072
1738400,29.0,473.0,6.13107822410148
1738460,456.0,3740.0,12.192513368983956
1738490,81.0,376.0,21.54255319148936
1738520,39.0,305.0,12.786885245901638
1738550,3.0,95.0,3.1578947368421053
1738700,484.0,2474.0,19.56345998383185
1738760,17.0,1068.0,1.5917602996254683
1738790,35.0,168.0,20.833333333333336
1738910,4.0,236.0,1.694915254237288
1738940,58.0,3302.0,1.756511205330103
1738970,2057.0,4920.0,41.8089430894309
1739030,245.0,2508.0,9.768740031897927
1739090,67.0,985.0,6.802030456852792
1739120,202.0,1662.0,12.154031287605296
1739180,21.0,163.0,12.883435582822086
1739390,58.0,956.0,6.066945606694561
1739420,108.0,1373.0,7.86598689002185
1739450,74.0,582.0,12.714776632302405
1739480,86.0,376.0,22.872340425531913
1739510,457.0,6092.0,7.501641497045306
1739600,84.0,943.0,8.907741251325557
1739630,63.0,356.0,17.696629213483146
1739660,10.0,91.0,10.989010989010989
1739780,41.0,656.0,6.25
1739870,439.0,1661.0,26.42986152919928
1739930,125.0,673.0,18.573551263001487
1739960,1155.0,4100.0,28.17073170731707
1740070,3534.0,16356.0,21.606749816581072
1740080,46.0,465.0,9.89247311827957
1740140,260.0,1453.0,17.894012388162423
1740200,2.0,91.0,2.197802197802198
1740220,10.0,41.0,24.390243902439025
1740260,56.0,425.0,13.176470588235295
1740290,58.0,382.0,15.18324607329843
1740320,130.0,633.0,20.537124802527646
1740350,373.0,3429.0,10.877806940799067
1740410,10.0,287.0,3.484320557491289
1740440,313.0,2103.0,14.883499762244412
1740470,201.0,1521.0,13.214990138067062
1740480,42.0,63.0,66.66666666666666
1740500,184.0,2183.0,8.428767750801649
1740530,22.0,381.0,5.774278215223097
1740620,10.0,223.0,4.484304932735426
1740650,39.0,364.0,10.714285714285714
1740680,22.0,124.0,17.741935483870968
1740740,44.0,404.0,10.891089108910892
1740800,446.0,4025.0,11.080745341614907
1740830,100.0,884.0,11.312217194570136
1740890,25.0,412.0,6.067961165048544
1740920,53.0,352.0,15.056818181818182
1740980,216.0,1351.0,15.988156920799407
1741010,84.0,764.0,10.99476439790576
1741040,68.0,970.0,7.010309278350515
1741070,213.0,2571.0,8.284714119019837
1741190,439.0,4588.0,9.568439407149084
1741250,2600.0,15676.0,16.58586374075019
1741280,52.0,352.0,14.772727272727273
1741360,42.0,535.0,7.850467289719626
1741520,235.0,1127.0,20.851818988464952
1741550,499.0,3991.0,12.50313204710599
1741580,443.0,1734.0,25.547866205305652
1741600,6.0,235.0,2.553191489361702
1741690,2283.0,26974.0,8.463705790761473
1741700,76.0,771.0,9.857328145265889
1741750,40.0,544.0,7.352941176470589
1741790,104.0,1180.0,8.813559322033898
1741820,3.0,762.0,0.39370078740157477
1741980,150.0,1281.0,11.7096018735363
1742060,57.0,586.0,9.726962457337883
1742180,1429.0,12617.0,11.325988745343583
1742210,814.0,6287.0,12.94735167806585
1742240,145.0,904.0,16.039823008849556
1742300,179.0,1270.0,14.094488188976378
1742310,586.0,3344.0,17.523923444976077
1742450,47.0,266.0,17.669172932330827
1742480,81.0,1553.0,5.215711526078557
1742510,29.0,148.0,19.594594594594593
1742570,47.0,374.0,12.566844919786096
1742600,193.0,3391.0,5.691536419935122
1742630,149.0,1317.0,11.313591495823843
1742660,83.0,610.0,13.60655737704918
1742690,51.0,378.0,13.492063492063492
1742720,23.0,300.0,7.666666666666666
1742790,91.0,1251.0,7.274180655475619
1742840,120.0,1633.0,7.348438456827925
1742900,49.0,548.0,8.94160583941606
1742960,49.0,805.0,6.086956521739131
1742990,69.0,345.0,20.0
1743020,39.0,975.0,4.0
1743050,148.0,733.0,20.190995907230562
1743070,3.0,19.0,15.789473684210526
1743110,627.0,5552.0,11.293227665706052
1743330,1318.0,6783.0,19.43093026684358
1743380,179.0,1096.0,16.33211678832117
1743800,137.0,601.0,22.795341098169715
1743860,570.0,2400.0,23.75
1743890,769.0,2575.0,29.864077669902912
1743960,1004.0,6085.0,16.499589153656533
1743962,145.0,953.0,15.21511017838405
1743963,20.0,76.0,26.31578947368421
1800008,103.0,721.0,14.285714285714285
1800011,42.0,543.0,7.734806629834254
1800013,72.0,312.0,23.076923076923077
1800014,189.0,1004.0,18.824701195219124
1800016,18.0,138.0,13.043478260869565
1800018,46.0,659.0,6.980273141122914
1800021,9.0,373.0,2.4128686327077746
1800023,46.0,126.0,36.507936507936506
1800024,57.0,322.0,17.70186335403727
1800025,332.0,1092.0,30.4029304029304
1800027,179.0,452.0,39.60176991150443
1800028,86.0,292.0,29.45205479452055
1800030,232.0,7409.0,3.13132676474558
1800033,73.0,594.0,12.289562289562289
1800037,16.0,187.0,8.55614973262032
1800038,35.0,670.0,5.223880597014925
1800042,166.0,642.0,25.85669781931464
1800043,19.0,177.0,10.734463276836157
1800045,25.0,301.0,8.305647840531561
1800046,148.0,930.0,15.913978494623656
1800048,56.0,418.0,13.397129186602871
1800051,246.0,867.0,28.373702422145332
1800052,665.0,1439.0,46.21264767199444
1800054,81.0,500.0,16.2
1800056,170.0,200.0,85.0
1800057,61.0,459.0,13.28976034858388
1800058,76.0,862.0,8.816705336426914
1800059,13.0,30.0,43.333333333333336
1800060,51.0,1279.0,3.98749022673964
1800061,25.0,373.0,6.702412868632708
1800064,246.0,288.0,85.41666666666666
1800065,9.0,247.0,3.643724696356275
1800067,65.0,587.0,11.073253833049405
1800071,168.0,692.0,24.277456647398843
1800072,57.0,206.0,27.669902912621357
1800074,7.0,84.0,8.333333333333332
1800077,137.0,745.0,18.389261744966444
1800082,46.0,535.0,8.598130841121495
1800083,16.0,278.0,5.755395683453238
1800086,214.0,748.0,28.609625668449194
1800088,39.0,533.0,7.317073170731707
1800094,195.0,657.0,29.68036529680365
1800098,1795.0,4502.0,39.87116836961351
1800099,48.0,459.0,10.457516339869281
1800101,37.0,295.0,12.54237288135593
1800105,88.0,135.0,65.18518518518519
1800107,32.0,363.0,8.81542699724518
1800108,33.0,198.0,16.666666666666664
1800112,473.0,734.0,64.44141689373298
1800113,154.0,186.0,82.79569892473118
1800118,210.0,1168.0,17.97945205479452
1800120,165.0,1478.0,11.163734776725304
1800123,44.0,204.0,21.568627450980394
1800124,85.0,271.0,31.365313653136536
1800126,339.0,488.0,69.4672131147541
1800127,265.0,351.0,75.49857549857549
1800128,5.0,144.0,3.4722222222222223
1800129,17.0,103.0,16.50485436893204
1800131,10.0,73.0,13.698630136986301
1800137,60.0,423.0,14.184397163120568
1800139,28.0,216.0,12.962962962962962
1800141,134.0,510.0,26.27450980392157
1800145,30.0,253.0,11.857707509881422
1800146,117.0,435.0,26.89655172413793
1800147,124.0,398.0,31.155778894472363
1800148,78.0,274.0,28.467153284671532
1800149,15.0,322.0,4.658385093167702
1800150,1459.0,6751.0,21.61161309435639
1800152,57.0,131.0,43.51145038167939
1800160,35.0,48.0,72.91666666666666
1800161,145.0,644.0,22.51552795031056
1800164,44.0,323.0,13.622291021671826
1800165,121.0,360.0,33.611111111111114
1800168,35.0,181.0,19.337016574585636
1800170,112.0,347.0,32.27665706051873
1800171,49.0,298.0,16.44295302013423
1800172,24.0,81.0,29.629629629629626
1800176,26.0,227.0,11.45374449339207
1800177,124.0,221.0,56.10859728506787
1800178,143.0,222.0,64.41441441441441
1800179,474.0,783.0,60.53639846743295
1800180,42.0,635.0,6.6141732283464565
1800181,34.0,80.0,42.5
1800183,19.0,146.0,13.013698630136986
1800184,8.0,90.0,8.88888888888889
1800185,166.0,236.0,70.33898305084746
1800187,10.0,140.0,7.142857142857142
1800188,51.0,121.0,42.14876033057851
1800190,397.0,498.0,79.71887550200803
1800191,71.0,73.0,97.26027397260275
1800210,70.0,602.0,11.627906976744185
1800240,259.0,2449.0,10.575745202123315
1800270,459.0,9213.0,4.982090524259199
1800330,27.0,835.0,3.2335329341317367
1800360,1078.0,11517.0,9.36007640878701
1800390,169.0,2195.0,7.699316628701594
1800420,260.0,1884.0,13.800424628450106
1800450,672.0,3026.0,22.20753469927297
1800480,101.0,1831.0,5.516111414527581
1800570,189.0,1649.0,11.461491813220134
1800600,142.0,1339.0,10.604929051530993
1800630,1422.0,11054.0,12.864121584946625
1800660,76.0,676.0,11.242603550295858
1800690,245.0,2239.0,10.94238499330058
1800720,156.0,1684.0,9.263657957244655
1800750,101.0,1145.0,8.820960698689955
1800840,567.0,4069.0,13.934627672646844
1800900,123.0,1491.0,8.249496981891348
1800960,251.0,1991.0,12.606730286288299
1801020,463.0,8582.0,5.3950128175250525
1801050,139.0,1560.0,8.91025641025641
1801060,129.0,1140.0,11.31578947368421
1801170,74.0,256.0,28.90625
1801200,689.0,15940.0,4.32245922208281
1801230,44.0,165.0,26.666666666666668
1801290,94.0,1091.0,8.615948670944087
1801410,79.0,671.0,11.773472429210134
1801440,439.0,8325.0,5.273273273273273
1801560,147.0,1925.0,7.636363636363637
1801590,273.0,3602.0,7.579122709605775
1801710,120.0,1207.0,9.942004971002486
1801740,127.0,1251.0,10.151878497202238
1801770,166.0,1525.0,10.885245901639344
1801890,710.0,7119.0,9.973310858266611
1801920,215.0,1375.0,15.636363636363637
1802040,88.0,1818.0,4.84048404840484
1802130,68.0,895.0,7.597765363128492
1802160,103.0,1202.0,8.569051580698835
1802190,38.0,924.0,4.112554112554113
1802220,128.0,1148.0,11.149825783972126
1802280,260.0,3601.0,7.2202166064981945
1802400,721.0,5268.0,13.686408504176159
1802430,81.0,903.0,8.970099667774086
1802440,281.0,1494.0,18.808567603748326
1802460,302.0,2443.0,12.361850184199755
1802490,1000.0,8499.0,11.766090128250383
1802520,109.0,756.0,14.417989417989418
1802550,184.0,2514.0,7.319013524264122
1802610,211.0,1977.0,10.672736469398078
1802640,1299.0,6825.0,19.032967032967033
1802660,303.0,2670.0,11.348314606741573
1802700,187.0,1221.0,15.315315315315313
1802800,686.0,5811.0,11.805197040096369
1802830,294.0,7123.0,4.127474378772989
1802850,1266.0,9749.0,12.985947276643758
1802880,1166.0,3695.0,31.55615696887686
1802910,328.0,1213.0,27.040395713107994
1802940,61.0,896.0,6.8080357142857135
1802970,377.0,3646.0,10.34009873834339
1803000,250.0,1415.0,17.6678445229682
1803030,87.0,1611.0,5.400372439478584
1803060,131.0,1347.0,9.725315515961395
1803090,130.0,1106.0,11.754068716094032
1803120,156.0,1227.0,12.71393643031785
1803150,102.0,1504.0,6.781914893617021
1803180,130.0,869.0,14.959723820483314
1803210,95.0,1157.0,8.210890233362143
1803240,118.0,859.0,13.736903376018628
1803270,2845.0,12601.0,22.577573208475517
1803300,213.0,1590.0,13.39622641509434
1803330,72.0,316.0,22.78481012658228
1803450,1670.0,21514.0,7.762387282699637
1803480,187.0,2155.0,8.677494199535962
1803510,612.0,3450.0,17.739130434782606
1803570,106.0,891.0,11.896745230078563
1803630,3968.0,29432.0,13.481924435988041
1803660,443.0,3117.0,14.212383702277831
1803690,534.0,5144.0,10.381026438569208
1803700,285.0,2378.0,11.984861227922625
1803720,47.0,770.0,6.103896103896104
1803750,800.0,9322.0,8.581849388543231
1803780,133.0,946.0,14.059196617336154
1803810,39.0,680.0,5.735294117647059
1803840,125.0,1766.0,7.078142695356739
1803870,1932.0,4726.0,40.88023698688109
